ts,status,latency_ms,backend,error
1782584681.883493,200,31785.271946999273,,
1782584681.8840885,200,31781.96252699854,,
1782584681.891988,200,31786.55707500002,,
1782584681.8925014,200,31792.35897000035,,
1782584681.8927658,200,31786.689986001875,,
1782584681.893314,200,31789.5010430002,,
1782584681.8938117,200,31787.08412800188,,
1782584681.894108,200,31789.326342001004,,
1782584681.8945613,200,31795.6764010014,,
1782584681.8950894,200,31792.08449900034,,
1782584681.8954208,200,31795.76237100264,,
1782584681.896478,200,31799.712725001882,,
1782584710.1537902,200,28269.625310000265,,
1782584714.9561942,200,33060.690095997415,,
1782584714.9572964,200,33060.74262600305,,
1782584714.9589522,200,33066.87981399955,,
1782584714.9625704,200,33078.873896000005,,
1782584714.963057,200,33069.18296799995,,
1782584714.96339,200,33070.00867299939,,
1782584714.963737,200,33070.898377998674,,
1782584714.964333,200,33071.75941400055,,
1782584714.9651027,200,33070.452864998515,,
1782584714.9662855,200,33071.12089899965,,
1782584714.9673681,200,33073.17513200178,,
1782584730.2854524,200,20131.53621699894,,
1782584730.333097,200,15369.632069003274,,
1782584730.3343344,200,15370.531234002556,,
1782584730.3345923,200,15375.384192997444,,
1782584730.3354733,200,15368.83801300064,,
1782584730.3357623,200,15379.25655700019,,
1782584730.3360226,200,15372.87780800034,,
1782584730.3365958,200,15371.071616998961,,
1782584730.3374507,200,15379.910129999189,,
1782584730.3381617,200,15375.449612998636,,
1782584730.3384817,200,15370.849225000711,,
1782584730.3393464,200,15374.903861000348,,
1782584745.824698,200,15539.12725400005,,
1782584745.8603709,200,15525.714262999827,,
1782584745.8610322,200,15521.611057996779,,
1782584745.862691,200,15529.516015998524,,
1782584745.8629544,200,15526.867290001974,,
1782584745.863266,200,15527.432044000307,,
1782584745.8635502,200,15526.788659000886,,
1782584745.8640041,200,15526.453426999069,,
1782584745.8644054,200,15528.85126199908,,
1782584745.8652425,200,15526.688428999478,,
1782584745.8655798,200,15527.349322997907,,
1782584745.8658528,200,15531.446426997718,,
1782584760.4873884,200,14662.57226900052,,
1782584760.535711,200,14671.235002002504,,
1782584760.5359945,200,14672.967291997338,,
1782584760.5373678,200,14671.718505000172,,
1782584760.5380251,200,14676.918905999628,,
1782584760.5383143,200,14675.552097000036,,
1782584760.538639,200,14674.925854000321,,
1782584760.5394573,200,14676.121570999385,,
1782584760.5397954,200,14673.872297000344,,
1782584760.5401247,200,14676.007519999985,,
1782584760.5411875,200,14675.874600001407,,
1782584760.5421324,200,14681.616093999764,,
1782584776.6614072,200,16173.900035999395,,
1782584776.6705317,200,16131.73333099985,,
1782584776.6708112,200,16131.249867998122,,
1782584776.671092,200,16133.635351998237,,
1782584776.6711712,200,16133.072398999502,,
1782584776.6714065,200,16129.192435000732,,
1782584776.6716244,200,16135.560184000497,,
1782584776.6717336,200,16131.865011000627,,
1782584776.6720114,200,16130.75355500041,,
1782584776.6720731,200,16136.282937997748,,
1782584776.672133,200,16133.755112998188,,
1782584776.6721923,200,16131.99459200041,,
