second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
63,92,1.0,126.4244250014599,180.7807840013993,187.79632600126206,qwen7b-npu3=2;qwen7b-npu4=22;qwen7b-npu5=19;qwen7b-npu6=23;qwen7b-npu7=26
64,98,1.0,123.8494700010051,170.88643399983994,184.00783399920329,qwen7b-npu3=4;qwen7b-npu4=25;qwen7b-npu5=23;qwen7b-npu6=23;qwen7b-npu7=23
65,97,1.0,127.7082530032203,177.97760699977516,186.07764599801158,qwen7b-npu3=5;qwen7b-npu4=22;qwen7b-npu5=26;qwen7b-npu6=23;qwen7b-npu7=21
66,92,1.0,135.06799699825933,185.30793099853327,207.75518699883833,qwen7b-npu3=1;qwen7b-npu4=24;qwen7b-npu5=19;qwen7b-npu6=25;qwen7b-npu7=23
67,94,1.0,134.20104200122296,185.1502610006719,212.5111060013296,qwen7b-npu3=5;qwen7b-npu4=23;qwen7b-npu5=25;qwen7b-npu6=18;qwen7b-npu7=23
68,96,1.0,129.9924769991776,175.1789700028894,180.67267300284584,qwen7b-npu3=4;qwen7b-npu4=23;qwen7b-npu5=22;qwen7b-npu6=25;qwen7b-npu7=22
69,95,1.0,121.5456659992924,178.41735999900266,201.25480799833895,qwen7b-npu3=6;qwen7b-npu4=23;qwen7b-npu5=24;qwen7b-npu6=21;qwen7b-npu7=21
70,94,1.0,113.59727699891664,208.48886200110428,215.79162600028212,qwen7b-npu3=8;qwen7b-npu4=20;qwen7b-npu5=22;qwen7b-npu6=24;qwen7b-npu7=20
71,87,1.0,121.66567600070266,203.80291399851558,228.0974809982581,qwen7b-npu3=2;qwen7b-npu4=20;qwen7b-npu5=24;qwen7b-npu6=19;qwen7b-npu7=22
72,91,1.0,129.78612599908956,215.1723620008852,224.84350099693984,qwen7b-npu3=5;qwen7b-npu4=21;qwen7b-npu5=22;qwen7b-npu6=20;qwen7b-npu7=23
73,95,1.0,120.23387800218188,205.42949300215696,257.2544159993413,qwen7b-npu3=3;qwen7b-npu4=21;qwen7b-npu5=23;qwen7b-npu6=26;qwen7b-npu7=22
74,98,1.0,107.92270299862139,186.26640799993766,221.10489800252253,qwen7b-npu3=5;qwen7b-npu4=28;qwen7b-npu5=23;qwen7b-npu6=19;qwen7b-npu7=23
75,96,1.0,124.66441500146175,186.70213999939733,213.223360999109,qwen7b-npu3=2;qwen7b-npu4=22;qwen7b-npu5=22;qwen7b-npu6=25;qwen7b-npu7=25
