timestamp,backend_id,requests_total,num_requests_running,num_requests_waiting,kv_cache_usage,ttft_avg_ms,tpot_avg_ms,queue_time_avg_ms,e2e_latency_avg_ms,router_phase,router_capacity,router_effective_weight,router_desired_weight,router_inflight,router_remote_utilization,router_queue_depth,router_kv_cache_usage,router_latency_ewma_ms
2026-06-28T02:28:26.354343,qwen7b-npu3,1870.0,0.0,0.0,0.0,362.5990313004682,29.445524159421634,0.01532914657656223,1837.5789013775911,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:26.367698,qwen7b-npu4,4501.0,0.0,0.0,0.0,102.7381721535568,27.700386029772112,0.01174035503029598,130.41036459001745,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:26.380518,qwen7b-npu5,4494.0,0.0,0.0,0.0,101.63537517992401,27.950900216486843,0.011763772361921263,129.56317011175764,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:26.393149,qwen7b-npu6,4488.0,0.0,0.0,0.0,108.04333618830445,29.754205702997286,0.011927764260888096,137.77342194329395,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:26.405887,qwen7b-npu7,4459.0,0.0,0.0,0.0,105.80572913007956,28.983479252765925,0.012400044421373484,134.77678217677212,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:27.421307,qwen7b-npu3,1882.0,12.0,0.0,0.002581596902083705,361.43032270587594,29.432981072712643,0.01532914657656223,1837.5789013775911,active,10,9.12435460077448,6.4974184030979165,0,1,0,0.002581596902083705,0
2026-06-28T02:28:27.434640,qwen7b-npu4,4501.0,0.0,0.0,0.0,102.7381721535568,27.700386029772112,0.01174035503029598,130.41036459001745,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:27.449568,qwen7b-npu5,4494.0,0.0,0.0,0.0,101.63537517992401,27.950900216486843,0.011763772361921263,129.56317011175764,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:27.462146,qwen7b-npu6,4488.0,0.0,0.0,0.0,108.04333618830445,29.754205702997286,0.011927764260888096,137.77342194329395,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:27.474553,qwen7b-npu7,4459.0,0.0,0.0,0.0,105.80572913007956,28.983479252765925,0.012400044421373484,134.77678217677212,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:28.490586,qwen7b-npu3,1882.0,12.0,0.0,0.002581596902083705,361.43032270587594,29.41682932617315,0.01532914657656223,1837.5789013775911,active,10,8.467620551355338,6.4974184030979165,0,1,0,0.002581596902083705,0
2026-06-28T02:28:28.504181,qwen7b-npu4,4501.0,0.0,0.0,0.0,102.7381721535568,27.700386029772112,0.01174035503029598,130.41036459001745,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:28.516814,qwen7b-npu5,4494.0,0.0,0.0,0.0,101.63537517992401,27.950900216486843,0.011763772361921263,129.56317011175764,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:28.529584,qwen7b-npu6,4488.0,0.0,0.0,0.0,108.04333618830445,29.754205702997286,0.011927764260888096,137.77342194329395,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:28.542010,qwen7b-npu7,4459.0,0.0,0.0,0.0,105.80572913007956,28.983479252765925,0.012400044421373484,134.77678217677212,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:29.557654,qwen7b-npu3,1882.0,12.0,0.0,0.004794394246726896,361.43032270587594,29.403630032822115,0.01532914657656223,1837.5789013775911,active,10,7.974876394523327,6.496643924027293,0,1,0,0.003356075972708822,0
2026-06-28T02:28:29.570754,qwen7b-npu4,4501.0,0.0,0.0,0.0,102.7381721535568,27.700386029772112,0.01174035503029598,130.41036459001745,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:29.584078,qwen7b-npu5,4494.0,0.0,0.0,0.0,101.63537517992401,27.950900216486843,0.011763772361921263,129.56317011175764,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:29.596541,qwen7b-npu6,4488.0,0.0,0.0,0.0,108.04333618830445,29.754205702997286,0.011927764260888096,137.77342194329395,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:29.609609,qwen7b-npu7,4459.0,0.0,0.0,0.0,105.80572913007956,28.983479252765925,0.012400044421373484,134.77678217677212,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:30.625337,qwen7b-npu3,1882.0,12.0,0.0,0.004794394246726896,361.43032270587594,29.389783990566787,0.01532914657656223,1837.5789013775911,active,10,7.605192424050341,6.496140512631385,0,1,0,0.003859487368615148,0
2026-06-28T02:28:30.638771,qwen7b-npu4,4501.0,0.0,0.0,0.0,102.7381721535568,27.700386029772112,0.01174035503029598,130.41036459001745,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:30.652427,qwen7b-npu5,4494.0,0.0,0.0,0.0,101.63537517992401,27.950900216486843,0.011763772361921263,129.56317011175764,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:30.665321,qwen7b-npu6,4488.0,0.0,0.0,0.0,108.04333618830445,29.754205702997286,0.011927764260888096,137.77342194329395,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:30.679155,qwen7b-npu7,4459.0,0.0,0.0,0.0,105.80572913007956,28.983479252765925,0.012400044421373484,134.77678217677212,active,10,10,10,0,0,0,0,0
2026-06-28T02:28:31.696641,qwen7b-npu3,1884.0,12.0,0.0,0.004794394246726896,361.11945141652586,29.37816788211911,0.01532387505305342,1835.7186123856113,active,10,7.327847641843768,6.495813295224046,1,1,0,0.0041867047759542595,103.678
