timestamp,backend_id,requests_total,num_requests_running,num_requests_waiting,kv_cache_usage,ttft_avg_ms,tpot_avg_ms,queue_time_avg_ms,e2e_latency_avg_ms,router_phase,router_capacity,router_effective_weight,router_desired_weight,router_inflight,router_remote_utilization,router_queue_depth,router_kv_cache_usage,router_latency_ewma_ms
2026-06-28T02:26:30.341830,qwen7b-npu3,1774.0,12.0,0.0,0.00921998893601328,374.01513034622724,32.13284201322227,0.014097723639651444,1093.7357534750636,active,10,6.604233330373315,6.491584377578395,0,1,0,0.008415622421605099,0
2026-06-28T02:26:30.357434,qwen7b-npu4,1863.0,1.0,0.0,0.0001833516685001424,119.04216836488061,26.518912824459477,0.01055605794021048,145.55944234404717,active,10,9.121227883843721,8.719665592903421,2,0.252280685546875,0,0.00037004867700310477,134.29736399807013
2026-06-28T02:26:30.372153,qwen7b-npu5,1866.0,0.0,0.0,0.0,113.4077489439953,26.42984103157573,0.010540334394339887,139.83234459692005,active,10,9.407259006790472,9.414354924534043,1,0.12548059375,0,0.00018405660982761735,116.38684908691641
2026-06-28T02:26:30.385252,qwen7b-npu6,1861.0,5.0,0.0,0.000916758342500934,119.9677035348637,27.5287951538637,0.01066907584276629,147.44424037615286,active,10,9.386570922355148,9.450977341985489,9,0.114546146484375,0,0.00016801781662539406,136.3720219108596
2026-06-28T02:26:30.399373,qwen7b-npu7,1858.0,0.0,0.0,0.0,117.60161831509824,27.10761212111633,0.010998149637196917,144.73129255522696,active,10,9.176250700356627,9.367037738969126,0,0.156459466796875,0,0.0002294968343188397,128.82954170783987
2026-06-28T02:26:31.414763,qwen7b-npu3,1774.0,12.0,0.0,0.01143278628065647,374.01513034622724,32.08504626865522,0.014097723639651444,1093.7357534750636,active,10,6.576000710104575,6.491302849298353,0,1,0,0.008697150701647963,0
2026-06-28T02:26:31.428512,qwen7b-npu4,1886.0,0.0,0.0,0.0,118.63111640590373,26.579179158521153,0.010571335071699313,145.20850768144916,active,10,9.106569870279586,9.062595829587178,1,0.20773244560546875,0,0.00030470472402706794,120.12997074785386
2026-06-28T02:26:31.441191,qwen7b-npu5,1888.0,5.0,0.0,0.000916758342500934,113.23653780302759,26.43783888961383,0.010560731020547939,139.61728472924676,active,10,9.416285327060248,9.443364287869578,5,0.08156238593750001,0,0.00011963679638795128,125.41709408135311
2026-06-28T02:26:31.454106,qwen7b-npu6,1884.0,3.0,0.0,0.0005500550055005382,119.93515086528349,27.621057329633143,0.010715883223333366,147.55107756632907,active,10,9.413610015125524,9.494727293436652,4,0.11820499521484375,0,0.00017338466478155598,141.52947669681018
2026-06-28T02:26:31.466579,qwen7b-npu7,1885.0,1.0,0.0,0.0001833516685001424,117.3705505755599,27.122801337065344,0.011064683671579366,144.54690349582907,active,10,9.146826829624139,9.058555217426672,2,0.18919865341796874,0,0.00027751911025738433,126.6730236304731
2026-06-28T02:26:32.482126,qwen7b-npu3,1774.0,0.0,0.0,0.0,374.01513034622724,32.03720980898336,0.014363179281046178,1179.721709840596,active,10,6.554586876789855,6.490345376845699,0,1,0,0.00965462315430094,0
2026-06-28T02:26:32.496114,qwen7b-npu4,1908.0,2.0,0.0,0.0003667033370003958,118.27574311062475,26.58905995439315,0.01059577669869631,144.862698059162,active,10,9.136046591937141,9.224476756909809,5,0.17877608964355468,0,0.000262231154592644,132.0548322420944
2026-06-28T02:26:32.510101,qwen7b-npu5,1912.0,3.0,0.0,0.0005500550055005382,112.9394585118633,26.444317106242035,0.010592685325552114,139.38168568136805,active,10,9.386213359806641,9.29599745804582,5,0.140515550859375,0,0.00020611008560230686,110.60362420832786
2026-06-28T02:26:32.522496,qwen7b-npu6,1910.0,0.0,0.0,0.0,119.75059159763197,27.76141299843893,0.010772041358719262,147.50648580920634,active,10,9.33074833534112,9.082163295987906,2,0.16433324688964843,0,0.00024104620005814992,133.33359978614004
2026-06-28T02:26:32.534870,qwen7b-npu7,1910.0,0.0,0.0,0.0,116.96858368618949,27.159402847135908,0.011080290070574619,144.14851291017382,active,10,9.177160113584252,9.26815996546459,0,0.1667291247216797,0,0.00024456050564234966,96.44228817203413
2026-06-28T02:26:33.549183,qwen7b-npu3,1786.0,12.0,0.0,0.002581596902083705,372.356047689047,31.987899411060365,0.014363179281046178,1179.721709840596,active,10,6.5391453916008855,6.492820936033976,0,1,0,0.007179063966024907,0
2026-06-28T02:26:33.564016,qwen7b-npu4,1933.0,1.0,0.0,0.0001833516685001424,117.92302205657565,26.57302603363306,0.010627730817546805,144.5190871971241,active,10,9.06757781627486,8.86217148928801,1,0.24745445826831053,0,0.00036296950241040694,110.88116322337632
2026-06-28T02:26:33.577273,qwen7b-npu5,1936.0,3.0,0.0,0.0005500550055005382,112.83866827152977,26.566063151377474,0.010630343137871479,139.37811987036574,active,10,9.45478027570728,9.660481023409197,6,0.09133510805859375,0,0.00013397155564149945,180.83221698877406
2026-06-28T02:26:33.590888,qwen7b-npu6,1936.0,2.0,0.0,0.0003667033370003958,119.63006028951692,27.857501112668864,0.01079734004466934,147.51367384149123,active,10,9.227958152856045,8.919587605400821,2,0.19431661047827148,0,0.00028502619798793596,144.8622585210411
2026-06-28T02:26:33.603248,qwen7b-npu7,1934.0,1.0,0.0,0.0001833516685001424,116.65277791738264,27.19385024315174,0.011104270586692399,143.88838828195887,active,10,9.248204583662115,9.461337993895707,3,0.10837393106909181,0,0.0001589643286675273,93.66975966595326
2026-06-28T02:26:34.619202,qwen7b-npu3,1786.0,12.0,0.0,0.002765996680804017,372.356047689047,31.933968777157187,0.014363179281046178,1179.721709840596,active,10,6.527966556077253,6.494430049506354,0,1,0,0.005569950493645486,0
2026-06-28T02:26:34.634341,qwen7b-npu4,1958.0,1.0,0.0,0.0001833516685001424,117.7387289908373,26.580726476499454,0.010683528058364297,144.31154983645197,active,10,9.085265303646887,9.13832776576297,1,0.20459539787440184,0,0.00030010326054181433,143.79898538620373
2026-06-28T02:26:34.647766,qwen7b-npu5,1960.0,1.0,0.0,0.0001833516685001424,112.7427547561879,26.570848390266683,0.010662283146265676,139.30742971751155,active,10,9.461620099516022,9.482139570942245,3,0.10311782023808594,0,0.00015125459514202447,115.38220965241625
2026-06-28T02:26:34.661806,qwen7b-npu6,1957.0,2.0,0.0,0.0003667033370003958,119.24613807417023,27.8880618328269,0.010821766347831125,147.15342677687818,active,10,9.110934504108679,8.759863557866577,3,0.2575557968108764,0,0.00037778628061734676,101.52689802242286
2026-06-28T02:26:34.676174,qwen7b-npu7,1959.0,4.0,0.0,0.0007334066740006806,116.42778217944641,27.188988277839552,0.011144987762566994,143.63805229744213,active,10,9.320608002676849,9.537818259721051,5,0.07044305519490968,0,0.00010332681363389274,131.2870308267445
2026-06-28T02:26:35.691435,qwen7b-npu3,1786.0,12.0,0.0,0.004794394246726896,372.356047689047,31.87864227269129,0.014363179281046178,1179.721709840596,active,10,6.519650290606133,6.4947014941927765,0,1,0,0.00529850580722398,0
2026-06-28T02:26:35.705967,qwen7b-npu4,1981.0,0.0,0.0,0.0,117.35725174162016,26.63696566784017,0.010709894975249603,143.98678849887992,active,10,9.044102468763064,8.9206139641116,1,0.2642370086183612,0,0.00038758637127736767,102.56571343447116
2026-06-28T02:26:35.719781,qwen7b-npu5,1987.0,0.0,0.0,0.0,112.693960605462,26.60363827323517,0.01072921488173592,139.28682934895915,active,10,9.500501956698296,9.617147528245114,2,0.06702658315475586,0,9.831548684231591e-05,132.88817720607454
2026-06-28T02:26:35.733277,qwen7b-npu6,1980.0,5.0,0.0,0.000916758342500934,118.97631847497189,27.95630542214932,0.010835535881270564,146.89054648242174,active,10,9.126854643918788,9.174615063349119,6,0.21116126792706968,0,0.00030973416637632525,135.89035868175478
2026-06-28T02:26:35.745656,qwen7b-npu7,1983.0,1.0,0.0,0.0001833516685001424,116.19276935502369,27.222447380241935,0.011175540613508476,143.42733771285202,active,10,9.2879561138267,9.190000447276253,3,0.13328798587669127,0,0.0001955085968121688,105.75635776765195
2026-06-28T02:26:36.761613,qwen7b-npu3,1786.0,12.0,0.0,0.004794394246726896,372.356047689047,31.830997772946603,0.014363179281046178,1179.721709840596,active,10,6.5134572012643375,6.49487793323895,0,1,0,0.005122066761050001,0
2026-06-28T02:26:36.775615,qwen7b-npu4,2010.0,1.0,0.0,0.0001833516685001424,116.75241574719178,26.659495294667007,0.010706227944396978,143.42177157499353,active,10,9.05819447540163,9.100470495317323,2,0.21550405560193478,0,0.00031610422530533883,110.7735389647668
2026-06-28T02:26:36.789520,qwen7b-npu5,2015.0,1.0,0.0,0.0001833516685001424,112.29487483022231,26.62911103967939,0.010736996508458937,138.93180677173393,active,10,9.441191992427639,9.263262099615666,4,0.13106727905059132,0,0.00019225123439764387,109.65138168540642
2026-06-28T02:26:36.801786,qwen7b-npu6,2008.0,2.0,0.0,0.0003667033370003958,118.57877998238065,27.973232170324085,0.01086152488856766,146.54414147969734,active,10,9.133342181918918,9.152804795919307,4,0.1810048241525953,0,0.00026550029211966125,101.13466827636265
2026-06-28T02:26:36.813695,qwen7b-npu7,2007.0,1.0,0.0,0.0001833516685001424,115.88490763646664,27.2245801360358,0.011187617361595912,143.12188365177903,active,10,9.337214680228177,9.484990379432608,1,0.08663719081984933,0,0.00012708058792790974,112.81218953865312
2026-06-28T02:26:37.830802,qwen7b-npu3,1786.0,12.0,0.0,0.004794394246726896,372.356047689047,31.784202491259766,0.014363179281046178,1179.721709840596,active,10,6.508841055602994,6.494992618618963,0,1,0,0.005007381381036914,0
2026-06-28T02:26:37.844044,qwen7b-npu4,2034.0,2.0,0.0,0.0003667033370003958,116.33806735013438,26.666474445153717,0.010711793383272833,143.01626106464857,active,10,9.05716398712439,9.054072522292676,2,0.22757763614125762,0,0.0003338139143986088,105.96405698486727
2026-06-28T02:26:37.858092,qwen7b-npu5,2038.0,2.0,0.0,0.0003667033370003958,112.13063339723806,26.670615122193684,0.010751131061750529,138.80907055438587,active,10,9.392535845120591,9.24656740319945,4,0.17269373138288435,0,0.00025330947030860706,125.79079162053554
2026-06-28T02:26:37.870306,qwen7b-npu6,2036.0,1.0,0.0,0.0001833516685001424,118.2547099229629,28.001709085015975,0.010884306623105015,146.2704898684265,active,10,9.100409835781344,9.00161279736862,2,0.20515313569918694,0,0.00030092135782791834,135.39672110939281
2026-06-28T02:26:37.884312,qwen7b-npu7,2032.0,1.0,0.0,0.0001833516685001424,115.69443180805116,27.287373918319087,0.011214074336706068,142.99642758106623,active,10,9.362778528777731,9.43947007442639,4,0.10006417403290206,0,0.00014677546612819117,116.27679205437825
2026-06-28T02:26:38.900070,qwen7b-npu3,1786.0,12.0,0.0,0.007007191591370088,372.356047689047,31.740827149046073,0.014363179281046178,1179.721709840596,active,10,6.505397582731238,6.495067164115972,0,1,0,0.004932835884028408,0
2026-06-28T02:26:38.915260,qwen7b-npu4,2058.0,1.0,0.0,0.0001833516685001424,116.07609198322797,26.719953634900374,0.010743921217246015,142.81281917258613,active,10,9.10434935054185,9.245905440794232,2,0.19167546349181747,0,0.00028115212833414556,127.75562593378278
2026-06-28T02:26:38.928301,qwen7b-npu5,2065.0,2.0,0.0,0.0003667033370003958,111.87782137503635,26.704890383674257,0.010760530025182498,138.59110400658244,active,10,9.354642833859058,9.24096380007446,2,0.15600092539887483,0,0.00022882423967564443,114.3832477759452
2026-06-28T02:26:38.943100,qwen7b-npu6,2060.0,1.0,0.0,0.0001833516685001424,117.81629705892026,28.01359161583719,0.010891604653913903,145.82869982244668,active,10,9.117376595759254,9.16827687569298,5,0.17709953820447152,0,0.0002597719665631968,103.60125623747892
2026-06-28T02:26:38.957109,qwen7b-npu7,2058.0,0.0,0.0,0.0,115.6219819776055,27.407615696808136,0.01126752334751643,143.043822750985,active,10,9.320085984645322,9.192008352248097,3,0.15254171312138634,0,0.00022375022093346279,141.77942782873822
2026-06-28T02:26:39.973095,qwen7b-npu3,1786.0,12.0,0.0,0.007007191591370088,372.356047689047,31.69429461685025,0.014363179281046178,1179.721709840596,active,10,6.500442409888517,6.493869223694981,0,1,0,0.006130776305018228,0
2026-06-28T02:26:39.986198,qwen7b-npu4,2081.0,0.0,0.0,0.0,115.85732780357554,26.723834491105535,0.010776274366186129,142.575070469612,active,10,9.228853630700677,9.531532530559556,2,0.10942038332529289,0,0.00016049927880495892,114.17814261557231
2026-06-28T02:26:39.998707,qwen7b-npu5,2089.0,1.0,0.0,0.0001833516685001424,111.51846371637457,26.738994469300888,0.010765060806671809,138.265834571758,active,10,9.39929550082793,9.587561478095289,1,0.09434789098102463,0,0.00013839074584674218,97.9125636263986
2026-06-28T02:26:40.010846,qwen7b-npu6,2084.0,3.0,0.0,0.0005500550055005382,117.63320465691946,28.12644974844217,0.010916948620571661,145.7408236816304,active,10,9.006677937698594,8.495564147346009,8,0.2782620548913892,0,0.0004081584963569712,150.55251018885622
2026-06-28T02:26:40.022454,qwen7b-npu7,2084.0,0.0,0.0,0.0,115.39506225805594,27.440770525445156,0.011298049924294768,142.84959418302307,active,10,9.31698207378911,9.313760120124845,1,0.15194887379378574,0,0.00022288063629452654,129.76202860228497
2026-06-28T02:26:41.038483,qwen7b-npu3,1786.0,12.0,0.0,0.007007191591370088,372.356047689047,31.64097068926526,0.014363179281046178,1179.721709840596,active,10,6.498722427002578,6.493562478344758,0,1,0,0.006437521655241378,0
2026-06-28T02:26:41.051982,qwen7b-npu4,2104.0,2.0,0.0,0.0003667033370003958,115.7303607735797,26.777175995709577,0.010801125456345645,142.4945048959536,active,10,9.305773589255837,9.53653346492132,5,0.07112324916144037,0,0.0001043245312232233,130.0961443090584
2026-06-28T02:26:41.064031,qwen7b-npu5,2114.0,3.0,0.0,0.0005500550055005382,111.18589331772154,26.77185237525312,0.010788911489449826,137.9427073749952,active,10,9.459217467139712,9.63898336607506,5,0.06132612913766601,0,8.995398480038242e-05,106.42613979154297
2026-06-28T02:26:41.077202,qwen7b-npu6,2107.0,1.0,0.0,0.0001833516685001424,117.47902368673172,28.193364401997723,0.01095776220232566,145.66836891210528,active,10,8.859732388732906,8.418895741835842,1,0.355870335679403,0,0.0005219953585322694,117.57103206266953
2026-06-28T02:26:41.092042,qwen7b-npu7,2107.0,0.0,0.0,0.0,115.23272802210782,27.438247352175633,0.011334549614998406,142.68750368162645,active,10,9.32489314171627,9.348626345497754,1,0.14251676796596074,0,0.0002090454975664921,129.5070906607316
2026-06-28T02:26:42.106479,qwen7b-npu3,1786.0,12.0,0.0,0.00921998893601328,372.356047689047,31.60549860373336,0.014363179281046178,1179.721709840596,active,10,6.497188973951056,6.492588614796489,0,1,0,0.007411385203511544,0
2026-06-28T02:26:42.120251,qwen7b-npu4,2133.0,0.0,0.0,0.0,115.35491017852655,26.777729137359067,0.010805006545287873,142.12212079687964,active,10,9.348433576949155,9.476413540029112,4,0.08998011195493624,0,0.00013198402927014499,125.9936305220457
2026-06-28T02:26:42.132311,qwen7b-npu5,2146.0,0.0,0.0,0.0,111.09551456856704,26.807802731549707,0.01084654705110939,137.89005337312526,active,10,9.472915158465465,9.514008232442725,3,0.039861983939482905,0,5.847009012024857e-05,142.01414328119324
