ts,status,latency_ms,backend,error
1782499656.737254,200,109.41599728539586,qwen15b-npu4,
1782499656.7428675,200,114.4505999982357,qwen15b-npu5,
1782499656.7466104,200,119.52987406402826,qwen15b-npu7,
1782499656.7506723,200,126.02300709113479,qwen15b-npu6,
1782499656.7620494,200,126.4561703428626,qwen15b-npu4,
1782499656.7628713,200,130.7128882035613,qwen15b-npu4,
1782499656.7638295,200,130.1096836104989,qwen15b-npu4,
1782499656.7717626,200,141.85171201825142,qwen15b-npu5,
1782499656.772156,200,131.7697656340897,qwen15b-npu5,
1782499656.772414,200,134.26304142922163,qwen15b-npu5,
1782499656.7730255,200,136.31388498470187,qwen15b-npu5,
1782499656.7733502,200,140.455252956599,qwen15b-npu5,
1782499656.7753174,200,144.49154026806355,qwen15b-npu7,
1782499656.776144,200,141.75560092553496,qwen15b-npu7,
1782499656.7764347,200,134.21111088246107,qwen15b-npu7,
1782499656.7767115,200,135.0883566774428,qwen15b-npu7,
1782499656.7811947,200,140.17062122002244,qwen15b-npu6,
1782499656.7815433,200,142.3900560475886,qwen15b-npu6,
1782499656.7818081,200,142.01604388654232,qwen15b-npu6,
1782499656.7820463,200,146.95217600092292,qwen15b-npu6,
1782499656.7891302,200,151.66433714330196,qwen15b-npu3,
1782499656.7896283,200,158.0945998430252,qwen15b-npu3,
1782499656.7898753,200,151.249754242599,qwen15b-npu3,
1782499656.7901242,200,154.00444297119975,qwen15b-npu3,
1782499656.7904513,200,164.44628220051527,qwen15b-npu3,
1782499656.7916646,200,145.75215801596642,qwen15b-npu5,
1782499656.8007426,200,154.01586377993226,qwen15b-npu7,
1782499656.8010228,200,153.7969708442688,qwen15b-npu7,
1782499656.8085527,200,164.34903116896749,qwen15b-npu6,
1782499656.808834,200,165.339897852391,qwen15b-npu4,
1782499656.809382,200,166.51925584301353,qwen15b-npu4,
1782499656.8170316,200,171.82561196386814,qwen15b-npu3,
1782499656.8625598,200,125.1993109472096,qwen15b-npu6,
1782499656.880741,200,137.73318519815803,qwen15b-npu7,
1782499656.8810456,200,118.09970391914248,qwen15b-npu7,
1782499656.8923502,200,130.19838510081172,qwen15b-npu5,
1782499656.8926482,200,119.54969400539994,qwen15b-npu5,
1782499656.8929405,200,142.1288838610053,qwen15b-npu6,
1782499656.8932211,200,117.76275234296918,qwen15b-npu5,
1782499656.902236,200,138.2563691586256,qwen15b-npu3,
1782499656.902618,200,155.93417594209313,qwen15b-npu3,
1782499656.9029298,200,126.71127077192068,qwen15b-npu4,
1782499656.903189,200,126.68086076155305,qwen15b-npu4,
1782499656.903591,200,130.17110479995608,qwen15b-npu4,
1782499656.9047441,200,132.52108031883836,qwen15b-npu4,
1782499656.9050882,200,132.60432099923491,qwen15b-npu4,
1782499656.9082258,200,126.61936180666089,qwen15b-npu7,
1782499656.9085338,200,127.21975473687053,qwen15b-npu7,
1782499656.9087918,200,126.66622083634138,qwen15b-npu7,
1782499656.915294,200,106.38825595378876,qwen15b-npu5,
1782499656.9161873,200,126.24425766989589,qwen15b-npu5,
1782499656.922127,200,140.2614419348538,qwen15b-npu6,
1782499656.9224498,200,150.55742021650076,qwen15b-npu6,
1782499656.9227378,200,133.52874713018537,qwen15b-npu6,
1782499656.9229982,200,132.81667325645685,qwen15b-npu6,
1782499656.9235492,200,122.72513518109918,qwen15b-npu4,
1782499656.9317389,200,140.0114898569882,qwen15b-npu3,
1782499656.9320014,200,155.222631059587,qwen15b-npu3,
1782499656.9322577,200,142.5679768435657,qwen15b-npu3,
1782499656.9325104,200,141.99012331664562,qwen15b-npu3,
1782499656.9333768,200,132.2927288711071,qwen15b-npu7,
1782499656.9339008,200,125.26988191530108,qwen15b-npu7,
1782499656.9387105,200,121.60277785733342,qwen15b-npu5,
1782499656.9479625,200,138.51265097036958,qwen15b-npu6,
1782499656.9853897,200,104.2805933393538,qwen15b-npu5,
1782499656.992569,200,111.74653191119432,qwen15b-npu4,
1782499657.0166488,200,113.95424697548151,qwen15b-npu5,
1782499657.0177934,200,125.08131098002195,qwen15b-npu7,
1782499657.0189798,200,115.98597001284361,qwen15b-npu5,
1782499657.0195694,200,126.54703995212913,qwen15b-npu4,
1782499657.0199726,200,127.54359701648355,qwen15b-npu4,
1782499657.0203435,200,111.75085185095668,qwen15b-npu4,
1782499657.020682,200,158.03440008312464,qwen15b-npu3,
1782499657.0321193,200,109.30552706122398,qwen15b-npu5,
1782499657.0324132,200,117.04228725284338,qwen15b-npu5,
1782499657.0332344,200,139.94276011362672,qwen15b-npu6,
1782499657.0337088,200,131.34262198582292,qwen15b-npu6,
1782499657.0339599,200,130.70342782884836,qwen15b-npu6,
1782499657.0375013,200,133.84357886388898,qwen15b-npu7,
1782499657.0399454,200,116.33214307948947,qwen15b-npu4,
1782499657.040653,200,117.58767114952207,qwen15b-npu4,
1782499657.0409656,200,118.44193609431386,qwen15b-npu4,
1782499657.046511,200,138.19291768595576,qwen15b-npu3,
1782499657.0469754,200,142.1297644264996,qwen15b-npu3,
1782499657.0473998,200,131.10821088775992,qwen15b-npu3,
1782499657.0480914,200,142.9292899556458,qwen15b-npu3,
1782499657.0559897,200,123.66180075332522,qwen15b-npu5,
1782499657.0565886,200,108.52052085101604,qwen15b-npu5,
1782499657.0607352,200,138.51065980270505,qwen15b-npu6,
1782499657.0610082,200,152.10191998630762,qwen15b-npu6,
1782499657.0665088,200,133.06518411263824,qwen15b-npu7,
