second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
97,250,1.0,128.6528049968183,144.59201181307435,159.42344209179282,qwen15b-npu3=47;qwen15b-npu4=52;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=51
98,248,1.0,128.86906741186976,146.95773785933852,152.80067780986428,qwen15b-npu3=45;qwen15b-npu4=51;qwen15b-npu5=50;qwen15b-npu6=53;qwen15b-npu7=49
99,237,1.0,130.43202739208937,150.42303083464503,169.6288208477199,qwen15b-npu3=46;qwen15b-npu4=48;qwen15b-npu5=47;qwen15b-npu6=47;qwen15b-npu7=49
100,254,1.0,126.97547394782305,147.70861295983195,156.29388997331262,qwen15b-npu3=48;qwen15b-npu4=51;qwen15b-npu5=52;qwen15b-npu6=51;qwen15b-npu7=52
101,251,1.0,129.4674500823021,146.43576415255666,152.1532628685236,qwen15b-npu3=49;qwen15b-npu4=51;qwen15b-npu5=50;qwen15b-npu6=51;qwen15b-npu7=50
102,244,1.0,130.39677683264017,148.38731801137328,152.79981726780534,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=52;qwen15b-npu6=48;qwen15b-npu7=48
103,241,1.0,130.71477925404906,150.72517283260822,156.57703299075365,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=47;qwen15b-npu6=49;qwen15b-npu7=49
104,250,1.0,127.6675183326006,150.66062286496162,154.3656480498612,qwen15b-npu3=50;qwen15b-npu4=49;qwen15b-npu5=51;qwen15b-npu6=50;qwen15b-npu7=50
105,243,1.0,129.44293022155762,152.34184497967362,158.50384579971433,qwen15b-npu3=47;qwen15b-npu4=51;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=49
106,249,1.0,129.27353009581566,147.22159877419472,154.67739989981055,qwen15b-npu3=50;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=50;qwen15b-npu7=50
107,246,1.0,127.94371135532856,146.5649059973657,151.19647607207298,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=49
108,253,1.0,127.3303460329771,146.46452479064465,152.0854327827692,qwen15b-npu3=51;qwen15b-npu4=51;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=51
109,244,1.0,128.88658605515957,147.2721709869802,150.82081407308578,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=49
110,249,1.0,126.57279102131724,147.98328513279557,157.71691966801882,qwen15b-npu3=51;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=51;qwen15b-npu7=50
111,251,1.0,129.26903925836086,145.44270792976022,150.05717892199755,qwen15b-npu3=48;qwen15b-npu4=51;qwen15b-npu5=53;qwen15b-npu6=49;qwen15b-npu7=50
112,245,1.0,128.5173436626792,144.72325332462788,149.1118222475052,qwen15b-npu3=50;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=46
113,249,1.0,127.52869818359613,147.7708239108324,153.3510908484459,qwen15b-npu3=49;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=53
114,252,1.0,126.86311267316341,143.14310206100345,148.09672627598047,qwen15b-npu3=50;qwen15b-npu4=52;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=51
115,243,1.0,128.032511100173,149.14042316377163,153.0736400745809,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=50
116,254,1.0,129.12612780928612,147.09076937288046,153.33774127066135,qwen15b-npu3=52;qwen15b-npu4=48;qwen15b-npu5=52;qwen15b-npu6=51;qwen15b-npu7=51
117,242,1.0,129.42512007430196,147.97059493139386,152.60378597304225,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=47;qwen15b-npu6=49;qwen15b-npu7=47
118,249,1.0,127.80130933970213,146.32302382960916,154.84442096203566,qwen15b-npu3=49;qwen15b-npu4=52;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=50
119,247,1.0,127.65341810882092,145.28295584023,150.70813288912177,qwen15b-npu3=50;qwen15b-npu4=50;qwen15b-npu5=51;qwen15b-npu6=47;qwen15b-npu7=49
120,4,1.0,136.962890625,138.26510030776262,138.26510030776262,qwen15b-npu3=1;qwen15b-npu6=3
