second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
13,245,1.0,129.9573229625821,152.72473404183984,162.91175223886967,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=52
14,242,1.0,132.41724018007517,150.49573965370655,153.89544237405062,qwen15b-npu3=49;qwen15b-npu4=47;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=48
15,245,1.0,130.9213899075985,146.65847411379218,153.957552742213,qwen15b-npu3=50;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=48
16,240,1.0,132.73274200037122,155.52782267332077,164.77222414687276,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=47;qwen15b-npu7=49
17,246,1.0,131.9893072359264,148.1932052411139,154.42979615181684,qwen15b-npu3=51;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=49
18,246,1.0,127.57202796638012,147.1764468587935,152.39857323467731,qwen15b-npu3=48;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=49
19,249,1.0,130.0156433135271,147.1848078072071,152.57801301777363,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=51
20,250,1.0,128.51746380329132,146.89804567024112,152.8384550474584,qwen15b-npu3=43;qwen15b-npu4=52;qwen15b-npu5=53;qwen15b-npu6=52;qwen15b-npu7=50
21,239,1.0,128.94665636122227,145.34759614616632,148.3826762996614,qwen15b-npu3=37;qwen15b-npu4=52;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=51
22,253,1.0,128.47671378403902,148.84820813313127,162.21444681286812,qwen15b-npu3=40;qwen15b-npu4=53;qwen15b-npu5=53;qwen15b-npu6=53;qwen15b-npu7=54
23,244,1.0,129.72544226795435,151.9492599181831,158.26457226648927,qwen15b-npu3=32;qwen15b-npu4=55;qwen15b-npu5=53;qwen15b-npu6=53;qwen15b-npu7=51
24,245,1.0,128.43053275719285,154.3878549709916,159.84416101127863,qwen15b-npu3=31;qwen15b-npu4=54;qwen15b-npu5=54;qwen15b-npu6=53;qwen15b-npu7=53
25,247,1.0,130.71164768189192,147.8981920517981,155.9086460620165,qwen15b-npu3=28;qwen15b-npu4=52;qwen15b-npu5=55;qwen15b-npu6=56;qwen15b-npu7=56
26,242,1.0,130.98606001585722,153.66640081629157,160.30187532305717,qwen15b-npu3=25;qwen15b-npu4=56;qwen15b-npu5=55;qwen15b-npu6=52;qwen15b-npu7=54
27,247,1.0,129.31771855801344,145.49253601580858,152.72718481719494,qwen15b-npu3=24;qwen15b-npu4=55;qwen15b-npu5=56;qwen15b-npu6=57;qwen15b-npu7=55
28,244,1.0,132.5713898986578,149.44616286084056,155.48281325027347,qwen15b-npu3=21;qwen15b-npu4=57;qwen15b-npu5=55;qwen15b-npu6=56;qwen15b-npu7=55
29,245,1.0,130.50368707627058,145.68050717934966,148.55018723756075,qwen15b-npu3=20;qwen15b-npu4=55;qwen15b-npu5=56;qwen15b-npu6=56;qwen15b-npu7=58
30,244,1.0,129.68739122152328,150.60567995533347,157.23061421886086,qwen15b-npu3=19;qwen15b-npu4=55;qwen15b-npu5=58;qwen15b-npu6=56;qwen15b-npu7=56
31,245,1.0,127.86639900878072,148.6860583536327,155.1115601323545,qwen15b-npu3=17;qwen15b-npu4=58;qwen15b-npu5=56;qwen15b-npu6=57;qwen15b-npu7=57
32,253,1.0,125.67944498732686,141.22001873329282,147.99821330234408,qwen15b-npu3=14;qwen15b-npu4=61;qwen15b-npu5=59;qwen15b-npu6=60;qwen15b-npu7=59
33,247,1.0,130.22479508072138,148.95588904619217,155.8463261462748,qwen15b-npu3=18;qwen15b-npu4=57;qwen15b-npu5=59;qwen15b-npu6=56;qwen15b-npu7=57
34,247,1.0,127.61299824342132,145.00213274732232,152.94114593416452,qwen15b-npu3=13;qwen15b-npu4=59;qwen15b-npu5=57;qwen15b-npu6=58;qwen15b-npu7=60
35,251,1.0,128.6541437730193,148.2909549959004,151.86099894344807,qwen15b-npu3=13;qwen15b-npu4=60;qwen15b-npu5=61;qwen15b-npu6=60;qwen15b-npu7=57
36,241,1.0,128.95558588206768,150.4627401009202,159.168248064816,qwen15b-npu3=13;qwen15b-npu4=56;qwen15b-npu5=57;qwen15b-npu6=57;qwen15b-npu7=58
37,254,1.0,127.39032693207264,149.25163239240646,159.98606337234378,qwen15b-npu3=12;qwen15b-npu4=61;qwen15b-npu5=60;qwen15b-npu6=60;qwen15b-npu7=61
38,249,1.0,127.13624397292733,146.78289461880922,151.6225067898631,qwen15b-npu3=11;qwen15b-npu4=59;qwen15b-npu5=59;qwen15b-npu6=60;qwen15b-npu7=60
39,242,1.0,127.13107373565435,150.35149781033397,157.6587767340243,qwen15b-npu3=12;qwen15b-npu4=58;qwen15b-npu5=58;qwen15b-npu6=56;qwen15b-npu7=58
40,247,1.0,127.97166034579277,155.0914510153234,161.07293963432312,qwen15b-npu3=10;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=60;qwen15b-npu7=57
41,247,1.0,127.6559978723526,153.69403082877398,156.65119979530573,qwen15b-npu3=9;qwen15b-npu4=60;qwen15b-npu5=59;qwen15b-npu6=58;qwen15b-npu7=61
42,246,1.0,128.409743309021,148.3885059133172,156.38895891606808,qwen15b-npu3=10;qwen15b-npu4=57;qwen15b-npu5=59;qwen15b-npu6=62;qwen15b-npu7=58
43,248,1.0,126.58995110541582,149.30214127525687,154.140864033252,qwen15b-npu3=9;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=58;qwen15b-npu7=61
44,249,1.0,127.35375575721264,146.72737522050738,149.38080217689276,qwen15b-npu3=10;qwen15b-npu4=60;qwen15b-npu5=61;qwen15b-npu6=58;qwen15b-npu7=60
45,243,1.0,130.7216491550207,153.73193100094795,159.92198325693607,qwen15b-npu3=9;qwen15b-npu4=57;qwen15b-npu5=58;qwen15b-npu6=60;qwen15b-npu7=59
46,244,1.0,128.96714685484767,150.73887072503567,156.7985019646585,qwen15b-npu3=7;qwen15b-npu4=60;qwen15b-npu5=58;qwen15b-npu6=60;qwen15b-npu7=59
47,249,1.0,126.17638800293207,148.9527402445674,157.73140778765082,qwen15b-npu3=10;qwen15b-npu4=61;qwen15b-npu5=60;qwen15b-npu6=60;qwen15b-npu7=58
48,244,1.0,128.9448463357985,148.113623727113,161.27617098391056,qwen15b-npu3=7;qwen15b-npu4=59;qwen15b-npu5=60;qwen15b-npu6=57;qwen15b-npu7=61
49,251,1.0,128.1127710826695,147.7170716971159,150.85102198645473,qwen15b-npu3=9;qwen15b-npu4=60;qwen15b-npu5=61;qwen15b-npu6=61;qwen15b-npu7=60
50,244,1.0,126.22164795175195,151.96820022538304,160.33615497872233,qwen15b-npu3=4;qwen15b-npu4=61;qwen15b-npu5=59;qwen15b-npu6=61;qwen15b-npu7=59
51,250,1.0,127.48601706698537,153.85448187589645,159.81722110882401,qwen15b-npu3=7;qwen15b-npu4=61;qwen15b-npu5=63;qwen15b-npu6=59;qwen15b-npu7=60
52,247,1.0,125.78423507511616,149.02803022414446,154.3652848340571,qwen15b-npu3=7;qwen15b-npu4=60;qwen15b-npu5=59;qwen15b-npu6=60;qwen15b-npu7=61
53,247,1.0,130.81455882638693,148.84805865585804,152.54636434838176,qwen15b-npu3=8;qwen15b-npu4=61;qwen15b-npu5=58;qwen15b-npu6=60;qwen15b-npu7=60
54,242,1.0,130.70084806531668,151.1861840263009,161.6583839058876,qwen15b-npu3=8;qwen15b-npu4=57;qwen15b-npu5=60;qwen15b-npu6=58;qwen15b-npu7=59
55,248,1.0,127.1425443701446,145.68743808194995,151.19445510208607,qwen15b-npu3=8;qwen15b-npu4=61;qwen15b-npu5=59;qwen15b-npu6=59;qwen15b-npu7=61
56,250,1.0,127.82928859815001,150.2452683635056,158.3072510547936,qwen15b-npu3=12;qwen15b-npu4=59;qwen15b-npu5=61;qwen15b-npu6=62;qwen15b-npu7=56
57,248,1.0,125.18415227532387,143.0044798180461,151.19086392223835,qwen15b-npu3=13;qwen15b-npu4=58;qwen15b-npu5=58;qwen15b-npu6=58;qwen15b-npu7=61
58,250,1.0,127.98148998990655,146.9690757803619,156.11862717196345,qwen15b-npu3=15;qwen15b-npu4=60;qwen15b-npu5=60;qwen15b-npu6=57;qwen15b-npu7=58
59,244,1.0,128.93263576552272,151.75542794167995,160.60368716716766,qwen15b-npu3=15;qwen15b-npu4=58;qwen15b-npu5=55;qwen15b-npu6=57;qwen15b-npu7=59
60,251,1.0,128.92863573506474,148.36785523220897,157.285344786942,qwen15b-npu3=19;qwen15b-npu4=57;qwen15b-npu5=60;qwen15b-npu6=58;qwen15b-npu7=57
61,252,1.0,126.39811914414167,148.0139628984034,151.46006736904383,qwen15b-npu3=22;qwen15b-npu4=57;qwen15b-npu5=57;qwen15b-npu6=59;qwen15b-npu7=57
62,244,1.0,125.85464585572481,144.15149809792638,146.98103722184896,qwen15b-npu3=21;qwen15b-npu4=57;qwen15b-npu5=58;qwen15b-npu6=54;qwen15b-npu7=54
63,253,1.0,126.09013775363564,150.88964207097888,159.92646291851997,qwen15b-npu3=27;qwen15b-npu4=56;qwen15b-npu5=56;qwen15b-npu6=57;qwen15b-npu7=57
64,245,1.0,130.77986892312765,152.9783266596496,165.63269076868892,qwen15b-npu3=28;qwen15b-npu4=54;qwen15b-npu5=53;qwen15b-npu6=54;qwen15b-npu7=56
65,250,1.0,127.1754652261734,149.6571241877973,155.09454114362597,qwen15b-npu3=29;qwen15b-npu4=55;qwen15b-npu5=56;qwen15b-npu6=55;qwen15b-npu7=55
66,249,1.0,128.06409085169435,148.45715602859855,157.06625394523144,qwen15b-npu3=34;qwen15b-npu4=55;qwen15b-npu5=52;qwen15b-npu6=54;qwen15b-npu7=54
67,244,1.0,126.34366005659103,158.3553017117083,174.927971791476,qwen15b-npu3=33;qwen15b-npu4=53;qwen15b-npu5=55;qwen15b-npu6=51;qwen15b-npu7=52
68,245,1.0,129.77757211774588,151.34663507342339,158.10463018715382,qwen15b-npu3=35;qwen15b-npu4=52;qwen15b-npu5=52;qwen15b-npu6=53;qwen15b-npu7=53
69,244,1.0,130.0125839188695,151.0102730244398,155.36897256970406,qwen15b-npu3=38;qwen15b-npu4=51;qwen15b-npu5=51;qwen15b-npu6=52;qwen15b-npu7=52
70,244,1.0,129.04153717681766,153.09100737795234,159.5087698660791,qwen15b-npu3=37;qwen15b-npu4=53;qwen15b-npu5=52;qwen15b-npu6=52;qwen15b-npu7=50
71,243,1.0,131.18796097114682,153.21993827819824,162.10620664060116,qwen15b-npu3=39;qwen15b-npu4=51;qwen15b-npu5=52;qwen15b-npu6=50;qwen15b-npu7=51
72,250,1.0,126.93802313879132,147.8872220031917,155.44340293854475,qwen15b-npu3=40;qwen15b-npu4=51;qwen15b-npu5=52;qwen15b-npu6=55;qwen15b-npu7=52
73,247,1.0,129.18430799618363,152.25228108465672,157.62773714959621,qwen15b-npu3=43;qwen15b-npu4=52;qwen15b-npu5=51;qwen15b-npu6=51;qwen15b-npu7=50
74,247,1.0,128.57598392292857,150.30713891610503,159.13580683991313,qwen15b-npu3=42;qwen15b-npu4=52;qwen15b-npu5=52;qwen15b-npu6=49;qwen15b-npu7=52
75,247,1.0,128.92547715455294,149.0654102526605,153.66477007046342,qwen15b-npu3=44;qwen15b-npu4=51;qwen15b-npu5=50;qwen15b-npu6=50;qwen15b-npu7=52
76,244,1.0,129.64164093136787,153.09347677975893,156.43950924277306,qwen15b-npu3=43;qwen15b-npu4=50;qwen15b-npu5=52;qwen15b-npu6=50;qwen15b-npu7=49
77,241,1.0,133.2599651068449,155.23940091952682,160.04342399537563,qwen15b-npu3=44;qwen15b-npu4=50;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=49
78,244,1.0,130.105784162879,148.5921568237245,154.22632498666644,qwen15b-npu3=43;qwen15b-npu4=50;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=51
79,251,1.0,127.41511594504118,147.79367204755545,166.0563531331718,qwen15b-npu3=47;qwen15b-npu4=51;qwen15b-npu5=51;qwen15b-npu6=51;qwen15b-npu7=51
80,2,1.0,133.1919450312853,140.9935369156301,140.9935369156301,qwen15b-npu3=1;qwen15b-npu6=1
