ts,status,latency_ms,backend,error
1782498343.6846404,200,108.10320591554046,qwen15b-npu4,
1782498343.6888912,200,111.6983606480062,qwen15b-npu5,
1782498343.6958826,200,123.47889970988035,qwen15b-npu7,
1782498343.6961615,200,121.64686806499958,qwen15b-npu6,
1782498343.6999876,200,121.67955888435245,qwen15b-npu3,
1782498343.7107778,200,122.42600321769714,qwen15b-npu4,
1782498343.7110436,200,123.14722826704383,qwen15b-npu4,
1782498343.7113125,200,127.4064271710813,qwen15b-npu4,
1782498343.7115588,200,122.41726275533438,qwen15b-npu4,
1782498343.7163627,200,137.3449438251555,qwen15b-npu5,
1782498343.7170472,200,126.49347027763724,qwen15b-npu5,
1782498343.71757,200,134.83335683122277,qwen15b-npu5,
1782498343.7179556,200,138.32997996360064,qwen15b-npu5,
1782498343.7268124,200,143.52058479562402,qwen15b-npu6,
1782498343.7275176,200,140.45514492318034,qwen15b-npu6,
1782498343.7281334,200,141.9017338193953,qwen15b-npu7,
1782498343.7285314,200,147.82247273251414,qwen15b-npu7,
1782498343.7289412,200,139.00258392095566,qwen15b-npu6,
1782498343.7292008,200,144.06639942899346,qwen15b-npu6,
1782498343.7294598,200,155.58528620749712,qwen15b-npu7,
1782498343.73024,200,145.6243391148746,qwen15b-npu3,
1782498343.7317753,200,149.62995564565063,qwen15b-npu3,
1782498343.732292,200,152.07492280751467,qwen15b-npu3,
1782498343.7329922,200,151.55600802972913,qwen15b-npu3,
1782498343.7341216,200,148.5627293586731,qwen15b-npu3,
1782498343.7353263,200,144.05911788344383,qwen15b-npu4,
1782498343.7384205,200,145.71773959323764,qwen15b-npu5,
1782498343.7514336,200,156.12625889480114,qwen15b-npu7,
1782498343.7516673,200,157.62788988649845,qwen15b-npu7,
1782498343.752988,200,160.90316185727715,qwen15b-npu6,
1782498343.7532358,200,159.7127541899681,qwen15b-npu6,
1782498343.7574983,200,161.22359409928322,qwen15b-npu4,
1782498343.805451,200,109.2220046557486,qwen15b-npu4,
1782498343.8091955,200,124.4341074489057,qwen15b-npu5,
1782498343.8289537,200,139.98744217678905,qwen15b-npu7,
1782498343.8292055,200,118.08262392878532,qwen15b-npu7,
1782498343.8308053,200,112.7631482668221,qwen15b-npu4,
1782498343.8314154,200,114.2723080702126,qwen15b-npu4,
1782498343.8330002,200,122.14001081883907,qwen15b-npu5,
1782498343.834316,200,134.26237320527434,qwen15b-npu6,
1782498343.8405318,200,128.8987658917904,qwen15b-npu3,
1782498343.8407862,200,144.8334837332368,qwen15b-npu3,
1782498343.8410456,200,129.66701202094555,qwen15b-npu3,
1782498343.8549414,200,125.93061616644263,qwen15b-npu4,
1782498343.8553433,200,126.70494196936488,qwen15b-npu4,
1782498343.8584418,200,141.81590406224132,qwen15b-npu7,
1782498343.8588188,200,130.5519170127809,qwen15b-npu7,
1782498343.8591943,200,127.34175566583872,qwen15b-npu7,
1782498343.859757,200,129.45428118109703,qwen15b-npu7,
1782498343.8600082,200,142.33732735738158,qwen15b-npu7,
1782498343.8605747,200,127.50318692997098,qwen15b-npu5,
1782498343.8611283,200,134.2145618982613,qwen15b-npu5,
1782498343.8617833,200,123.29731928184628,qwen15b-npu5,
1782498343.8621273,200,127.89255008101463,qwen15b-npu5,
1782498343.8638017,200,134.51960403472185,qwen15b-npu6,
1782498343.8641856,200,134.64434491470456,qwen15b-npu6,
1782498343.8649545,200,137.32261396944523,qwen15b-npu6,
1782498343.86861,200,133.20351531729102,qwen15b-npu3,
1782498343.868956,200,136.5514388307929,qwen15b-npu3,
1782498343.8812892,200,129.78715170174837,qwen15b-npu7,
1782498343.8816843,200,128.38610308244824,qwen15b-npu7,
1782498343.8904498,200,138.72597320005298,qwen15b-npu6,
1782498343.8907993,200,133.23596492409706,qwen15b-npu6,
1782498343.8949165,200,141.85948390513659,qwen15b-npu3,
1782498343.9273052,200,121.73567898571491,qwen15b-npu4,
1782498343.948205,200,138.9018828049302,qwen15b-npu3,
1782498343.9484868,200,119.2154111340642,qwen15b-npu3,
1782498343.952475,200,111.62514006718993,qwen15b-npu4,
1782498343.952728,200,111.61129083484411,qwen15b-npu4,
1782498343.9537508,200,119.36478316783905,qwen15b-npu4,
1782498343.9543605,200,122.7841260842979,qwen15b-npu5,
1782498343.9552221,200,126.19486870244145,qwen15b-npu7,
1782498343.975401,200,134.79269621893764,qwen15b-npu6,
1782498343.9759037,200,144.9747052974999,qwen15b-npu3,
1782498343.9762769,200,143.17165222018957,qwen15b-npu6,
1782498343.9777834,200,116.5709039196372,qwen15b-npu4,
1782498343.9782088,200,118.93892008811235,qwen15b-npu4,
1782498343.979166,200,123.70147183537483,qwen15b-npu4,
1782498343.9823241,200,123.77244187518954,qwen15b-npu5,
1782498343.9827378,200,113.70355496183038,qwen15b-npu5,
1782498343.9831207,200,119.25315158441663,qwen15b-npu5,
1782498343.9839587,200,121.76467897370458,qwen15b-npu5,
1782498343.9843507,200,119.32449182495475,qwen15b-npu5,
1782498343.984668,200,125.73385611176491,qwen15b-npu7,
1782498343.985627,200,124.9857502989471,qwen15b-npu7,
1782498343.9860852,200,126.0004173964262,qwen15b-npu7,
1782498343.9987836,200,108.26213704422116,qwen15b-npu4,
1782498344.000747,200,145.7066498696804,qwen15b-npu6,
1782498344.0009968,200,132.28101935237646,qwen15b-npu6,
1782498344.0027268,200,120.92713266611099,qwen15b-npu5,
1782498344.0059144,200,141.65423205122352,qwen15b-npu3,
1782498344.0066574,200,125.2650017850101,qwen15b-npu3,
1782498344.0069687,200,145.1095649972558,qwen15b-npu3,
1782498344.007375,200,147.54611160606146,qwen15b-npu3,
1782498344.0261345,200,135.26303926482797,qwen15b-npu6,
1782498344.0264652,200,131.45116437226534,qwen15b-npu6,
1782498344.0508137,200,123.43644024804235,qwen15b-npu5,
1782498344.0745418,200,121.9951300881803,qwen15b-npu5,
1782498344.0827186,200,127.42432719096541,qwen15b-npu6,
1782498344.087684,200,139.125294983387,qwen15b-npu3,
1782498344.088357,200,135.56071184575558,qwen15b-npu7,
1782498344.0891802,200,134.73831582814455,qwen15b-npu7,
1782498344.0898798,200,141.60431222990155,qwen15b-npu3,
1782498344.090215,200,136.38636702671647,qwen15b-npu3,
1782498344.0973709,200,113.29312110319734,qwen15b-npu4,
1782498344.0976608,200,122.09823075681925,qwen15b-npu4,
