second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
30,246,1.0,128.98739660158753,150.03749867901206,159.27520021796227,qwen15b-npu3=52;qwen15b-npu4=50;qwen15b-npu5=51;qwen15b-npu6=48;qwen15b-npu7=45
31,239,1.0,133.05683387443423,157.58924884721637,169.0297368913889,qwen15b-npu3=47;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=48
32,241,1.0,131.48423377424479,149.8997281305492,154.5037990435958,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=45;qwen15b-npu6=48;qwen15b-npu7=52
33,254,1.0,128.75561555847526,145.63367003574967,149.88779788836837,qwen15b-npu3=51;qwen15b-npu4=49;qwen15b-npu5=54;qwen15b-npu6=51;qwen15b-npu7=49
34,246,1.0,127.87841027602553,148.5447189770639,154.2230169288814,qwen15b-npu3=50;qwen15b-npu4=51;qwen15b-npu5=47;qwen15b-npu6=49;qwen15b-npu7=49
35,240,1.0,130.40776690468192,150.5725528113544,163.77169080078602,qwen15b-npu3=45;qwen15b-npu4=47;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=48
36,242,1.0,132.5348108075559,153.06094894185662,161.12146293744445,qwen15b-npu3=52;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=46;qwen15b-npu7=48
37,246,1.0,130.35665592178702,147.76349300518632,157.9567319713533,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=50
38,244,1.0,131.3606328330934,146.3843546807766,150.48956219106913,qwen15b-npu3=47;qwen15b-npu4=48;qwen15b-npu5=50;qwen15b-npu6=51;qwen15b-npu7=48
39,245,1.0,128.9892578497529,145.4172278754413,149.26589420065284,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=47;qwen15b-npu7=50
40,250,1.0,129.66762203723192,148.40203803032637,152.4980845861137,qwen15b-npu3=52;qwen15b-npu4=51;qwen15b-npu5=46;qwen15b-npu6=51;qwen15b-npu7=50
41,244,1.0,129.9016340635717,149.49127472937107,157.99817210063338,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=50
42,244,1.0,130.68137783557177,144.12087807431817,147.82907394692302,qwen15b-npu3=50;qwen15b-npu4=47;qwen15b-npu5=51;qwen15b-npu6=48;qwen15b-npu7=48
43,246,1.0,131.61861477419734,150.65345307812095,163.43074897304177,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=49
44,246,1.0,127.6997490786016,146.47935470566154,150.31794970855117,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=48
45,246,1.0,130.5737178772688,154.32526776567101,159.41740199923515,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=48
46,236,1.0,132.45464116334915,154.25703674554825,159.8096340894699,qwen15b-npu3=48;qwen15b-npu4=46;qwen15b-npu5=45;qwen15b-npu6=47;qwen15b-npu7=50
47,244,1.0,131.63288543000817,150.3831809386611,160.2992475964129,qwen15b-npu3=47;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=48;qwen15b-npu7=49
48,245,1.0,130.5283079855144,148.89785088598728,158.4155047312379,qwen15b-npu3=50;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=48
49,246,1.0,128.68659477680922,144.65743210166693,149.72542598843575,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=48
50,243,1.0,130.91081101447344,149.02140200138092,159.0164490044117,qwen15b-npu3=50;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=49
