second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
30,236,1.0,130.2784951403737,154.7775981016457,163.0761637352407,qwen15b-npu3=47;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=45;qwen15b-npu7=48
31,246,1.0,130.94082986935973,158.93361624330282,177.38957796245813,qwen15b-npu3=49;qwen15b-npu4=51;qwen15b-npu5=48;qwen15b-npu6=50;qwen15b-npu7=48
32,246,1.0,129.45904023945332,154.88174930214882,164.11371994763613,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=50
33,237,1.0,133.97062988951802,155.8724450878799,164.98177591711283,qwen15b-npu3=48;qwen15b-npu4=46;qwen15b-npu5=47;qwen15b-npu6=47;qwen15b-npu7=49
34,243,1.0,130.29572507366538,154.25695478916168,163.08394307270646,qwen15b-npu3=48;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=48
35,238,1.0,131.4987330697477,157.80569799244404,166.05003271251917,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=45
36,232,1.0,132.65513069927692,185.77705416828394,301.32000194862485,qwen15b-npu3=46;qwen15b-npu4=47;qwen15b-npu5=45;qwen15b-npu6=46;qwen15b-npu7=48
37,236,1.0,131.25450210645795,157.9483700916171,167.06940019503236,qwen15b-npu3=47;qwen15b-npu4=47;qwen15b-npu5=50;qwen15b-npu6=46;qwen15b-npu7=46
38,244,1.0,132.1721482090652,158.9869661256671,166.36731568723917,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=47;qwen15b-npu6=51;qwen15b-npu7=50
39,237,1.0,131.34818291291595,159.86577235162258,173.86390501633286,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=43;qwen15b-npu6=48;qwen15b-npu7=48
40,244,1.0,130.05287433043122,154.29039485752583,163.45989610999823,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=53;qwen15b-npu6=47;qwen15b-npu7=47
41,241,1.0,133.0636339262128,156.5401991829276,167.0594997704029,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=49
42,241,1.0,131.4398031681776,157.17410389333963,162.8878223709762,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=50;qwen15b-npu6=48;qwen15b-npu7=47
43,241,1.0,131.19100220501423,158.5828927345574,167.8015748038888,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=47;qwen15b-npu6=46;qwen15b-npu7=50
44,213,1.0,134.7959260456264,293.13143668696284,403.699052054435,qwen15b-npu3=39;qwen15b-npu4=43;qwen15b-npu5=44;qwen15b-npu6=45;qwen15b-npu7=42
45,244,1.0,132.32849910855293,155.0587099045515,158.8359046727419,qwen15b-npu3=51;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=49
46,238,1.0,132.7107110992074,155.72957368567586,159.71686085686088,qwen15b-npu3=45;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=49;qwen15b-npu7=47
47,241,1.0,132.27474922314286,159.52446963638067,166.14254284650087,qwen15b-npu3=50;qwen15b-npu4=47;qwen15b-npu5=49;qwen15b-npu6=47;qwen15b-npu7=48
48,238,1.0,131.98618730530143,160.19301395863295,166.29760432988405,qwen15b-npu3=47;qwen15b-npu4=48;qwen15b-npu5=47;qwen15b-npu6=48;qwen15b-npu7=48
49,242,1.0,132.56180100142956,155.97850596532226,163.0633333697915,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=47;qwen15b-npu6=49;qwen15b-npu7=49
50,238,1.0,131.4745438285172,155.84046626463532,162.80483221635222,qwen15b-npu3=49;qwen15b-npu4=47;qwen15b-npu5=49;qwen15b-npu6=47;qwen15b-npu7=46
51,239,1.0,132.08836689591408,157.40576526150107,161.068560089916,qwen15b-npu3=46;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=48
52,222,1.0,128.09470994397998,274.50345316901803,420.4896427690983,qwen15b-npu3=44;qwen15b-npu4=45;qwen15b-npu5=45;qwen15b-npu6=42;qwen15b-npu7=46
53,246,1.0,131.19881181046367,154.432974755764,161.70603409409523,qwen15b-npu3=50;qwen15b-npu4=45;qwen15b-npu5=50;qwen15b-npu6=52;qwen15b-npu7=49
54,239,1.0,131.48677302524447,157.52780670300126,164.65899301692843,qwen15b-npu3=48;qwen15b-npu4=50;qwen15b-npu5=47;qwen15b-npu6=48;qwen15b-npu7=46
55,242,1.0,132.2167981415987,159.2754479497671,167.9367460310459,qwen15b-npu3=46;qwen15b-npu4=50;qwen15b-npu5=47;qwen15b-npu6=47;qwen15b-npu7=52
56,242,1.0,129.9035530537367,157.60415699332952,165.50551913678646,qwen15b-npu3=50;qwen15b-npu4=48;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=46
57,244,1.0,129.78890212252736,151.11282421275973,155.83660500124097,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=50;qwen15b-npu6=48;qwen15b-npu7=48
58,245,1.0,128.87104600667953,156.7121110856533,163.84129924699664,qwen15b-npu3=48;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=50
59,238,1.0,132.74745177477598,159.53985881060362,171.18062684312463,qwen15b-npu3=48;qwen15b-npu4=47;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=47
60,227,1.0,128.58336372300982,260.456679854542,372.38664319738746,qwen15b-npu3=46;qwen15b-npu4=46;qwen15b-npu5=44;qwen15b-npu6=45;qwen15b-npu7=46
61,243,1.0,130.33422594889998,150.30258893966675,156.25736815854907,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=48;qwen15b-npu7=48
62,244,1.0,129.54748095944524,154.9069988541305,163.7578778900206,qwen15b-npu3=47;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=51;qwen15b-npu7=50
63,245,1.0,130.96115039661527,156.51805885136127,164.76093512028456,qwen15b-npu3=50;qwen15b-npu4=48;qwen15b-npu5=50;qwen15b-npu6=49;qwen15b-npu7=48
64,242,1.0,129.01943689212203,151.36491507291794,157.22436411306262,qwen15b-npu3=47;qwen15b-npu4=50;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=49
65,250,1.0,129.91944327950478,150.63573000952601,155.9453960508108,qwen15b-npu3=50;qwen15b-npu4=50;qwen15b-npu5=51;qwen15b-npu6=49;qwen15b-npu7=50
66,238,1.0,130.32946595922112,158.05562026798725,163.4833049029112,qwen15b-npu3=48;qwen15b-npu4=47;qwen15b-npu5=48;qwen15b-npu6=47;qwen15b-npu7=48
67,247,1.0,129.5597911812365,151.69567801058292,156.33354894816875,qwen15b-npu3=49;qwen15b-npu4=51;qwen15b-npu5=48;qwen15b-npu6=49;qwen15b-npu7=50
68,229,1.0,129.1835978627205,214.90666782483459,282.20920357853174,qwen15b-npu3=45;qwen15b-npu4=47;qwen15b-npu5=46;qwen15b-npu6=46;qwen15b-npu7=45
