timestamp,backend_id,requests_total,ttft_avg_ms,tpot_avg_ms,queue_time_avg_ms,e2e_latency_avg_ms,router_phase,router_capacity,router_effective_weight,router_desired_weight,router_inflight
2026-06-27T02:35:07.244471,qwen15b-npu4,257263.0,75.10115243317414,25.348491349721424,0.022962401579951396,125.76316795632486,active,10,9.803261420151415,9.830780572366983,6
2026-06-27T02:35:07.256632,qwen15b-npu5,4079.0,68.88351021925881,26.267737953294397,0.014114242731457631,991.887966674831,active,10,9.786586458838364,9.795507922743274,7
2026-06-27T02:35:07.271655,qwen15b-npu6,136085.0,81.19052897369669,28.64189269397807,0.015662920610818618,166.6356087631483,active,10,9.787831044969149,9.729160319512056,6
2026-06-27T02:35:07.283684,qwen15b-npu7,136191.0,77.29572778760281,27.761400446570445,0.015707341232176184,160.09386146919124,active,10,9.761695448705549,9.72523030704083,7
2026-06-27T02:35:08.298621,qwen15b-npu3,247991.0,84.99266993601414,28.25497026502907,0.03126619402973554,152.85325850056304,active,10,9.752770518347202,9.69615167504236,6
2026-06-27T02:35:08.311408,qwen15b-npu4,257317.0,75.09903303624384,25.34816492134591,0.02296081766270511,125.7603705141534,active,10,9.802087375145044,9.798565240125933,5
2026-06-27T02:35:08.323252,qwen15b-npu5,4130.0,68.83865944121133,26.26625982288343,0.014124899425289847,981.667549422293,active,10,9.797129383864899,9.828758158944504,7
2026-06-27T02:35:08.336760,qwen15b-npu6,136140.0,81.18797442943527,28.641668290742196,0.015662920651775145,166.62200655410115,active,10,9.78069319820527,9.759279657913634,7
2026-06-27T02:35:08.349832,qwen15b-npu7,136244.0,77.29440493520822,27.761194506489467,0.01570717405697194,160.08134858319605,active,10,9.76105494905159,9.759133450089715,7
2026-06-27T02:35:09.365862,qwen15b-npu3,248044.0,84.99108397142302,28.255036001729174,0.03126268638727456,152.84962677182816,active,10,9.737877697540382,9.693199235119925,8
2026-06-27T02:35:09.380022,qwen15b-npu4,257370.0,75.09684158232115,25.347829355811026,0.022958808989107425,125.75754592477293,active,10,9.792878186630336,9.765250621086208,5
2026-06-27T02:35:09.396002,qwen15b-npu5,4185.0,68.78730632640698,26.26456720948016,0.014136501286983717,969.8247536696184,active,10,9.789515299530501,9.76667304652731,6
2026-06-27T02:35:09.412235,qwen15b-npu6,136194.0,81.18442390095196,28.64121813647976,0.015663232232488597,166.6055503166983,active,10,9.767775328610874,9.729021719827688,6
2026-06-27T02:35:09.425604,qwen15b-npu7,136299.0,77.29174971159814,27.76079672335737,0.01570721709320221,160.0668990711302,active,10,9.761483327252481,9.762768461855156,7
2026-06-27T02:35:10.440793,qwen15b-npu3,248095.0,84.98959141930399,28.255178269423684,0.03125928851299561,152.84588572265838,active,10,9.734765729271402,9.725429824464461,6
2026-06-27T02:35:10.453849,qwen15b-npu4,257422.0,75.09554118114133,25.347649707755185,0.02295716732290913,125.75589873631252,active,10,9.793505227112991,9.79538634856096,5
2026-06-27T02:35:10.468615,qwen15b-npu5,4238.0,68.7613076002545,26.263447464204646,0.014145610093936792,958.7445572521542,active,10,9.759734856173367,9.670393526101961,4
2026-06-27T02:35:10.482640,qwen15b-npu6,136243.0,81.18206640971663,28.64101480437029,0.015662863722215425,166.59225444372302,active,10,9.765219856178652,9.757553438881986,10
2026-06-27T02:35:10.495620,qwen15b-npu7,136349.0,77.29240628157658,27.761039720384797,0.015707344365444218,160.05796730643368,active,10,9.775688303431153,9.818303231967171,4
2026-06-27T02:35:11.514036,qwen15b-npu3,248149.0,84.98726955800885,28.254977381314376,0.031255893552020984,152.84070925929996,active,10,9.740703261615153,9.758515858646401,7
2026-06-27T02:35:11.528726,qwen15b-npu4,257474.0,75.09325878351443,25.347376732371828,0.022955168260874258,125.75297608022393,active,10,9.794488859623263,9.797439757154079,7
2026-06-27T02:35:11.541684,qwen15b-npu5,4291.0,68.73474368902387,26.262117993808292,0.014128060640120567,948.517715216628,active,10,9.777001389158086,9.82880098811224,5
2026-06-27T02:35:11.554310,qwen15b-npu6,136298.0,81.17982725098008,28.64063059315777,0.015662806404056668,166.57714388729744,active,10,9.76327418667093,9.757437178147764,7
2026-06-27T02:35:11.568554,qwen15b-npu7,136402.0,77.29118382049283,27.761209197132832,0.015706837767127668,160.046686735423,active,10,9.739902935251681,9.632546830713267,6
2026-06-27T02:35:12.584723,qwen15b-npu3,248200.0,84.98501183331541,28.25484201563825,0.03125224478737295,152.83564081904737,active,10,9.745837695292288,9.761240996323696,6
2026-06-27T02:35:12.598639,qwen15b-npu4,257529.0,75.09149000059573,25.34711450850999,0.022953819020976488,125.75085522376058,active,10,9.80297448086531,9.828431344591452,6
2026-06-27T02:35:12.611648,qwen15b-npu5,4346.0,68.70175236334627,26.26069577441143,0.01410754853196612,938.5322442501817,active,10,9.773691611905383,9.763762280147272,6
2026-06-27T02:35:12.626231,qwen15b-npu6,136353.0,81.17758456559427,28.64029730435923,0.01566269506285071,166.56344198406322,active,10,9.762514467304747,9.7602353092062,8
2026-06-27T02:35:12.641343,qwen15b-npu7,136455.0,77.29032670829992,27.761200749805415,0.015706359925302386,160.03524242899897,active,10,9.737090809422082,9.72865443193328,6
2026-06-27T02:35:13.657925,qwen15b-npu3,248254.0,84.98267568230396,28.254727778254317,0.031248727094696324,152.83076643997086,active,10,9.741520930829346,9.728570637440516,8
2026-06-27T02:35:13.672306,qwen15b-npu4,257581.0,75.0894808159159,25.346826779510444,0.02295218189221878,125.74812637284138,active,10,9.793178638501665,9.763791111410729,7
2026-06-27T02:35:13.686755,qwen15b-npu5,4397.0,68.69315423286582,26.259259000073314,0.014115700206933248,928.797876973264,active,10,9.771482275474758,9.764854266182887,5
2026-06-27T02:35:13.699104,qwen15b-npu6,136405.0,81.1745710681599,28.64001500813307,0.015663193444206597,166.54844730019673,active,10,9.76211681502188,9.760923858173275,6
2026-06-27T02:35:13.715273,qwen15b-npu7,136508.0,77.28904519061695,27.761248847480275,0.015707100164399985,160.02314089174317,active,10,9.742743173924389,9.759700267431313,6
2026-06-27T02:35:14.730974,qwen15b-npu3,248308.0,84.98063501797131,28.25459069053177,0.031244822035129842,152.8256923050178,active,10,9.74587735111275,9.758946611962966,5
2026-06-27T02:35:14.745311,qwen15b-npu4,257635.0,75.08777130197728,25.346591547180257,0.02295042519703049,125.74600926220394,active,10,9.786473119270799,9.766356561578199,7
2026-06-27T02:35:14.758583,qwen15b-npu5,4449.0,68.67589112425632,26.258214387781056,0.014116016463336782,919.1171580266158,active,10,9.770183056830433,9.766285400897456,7
2026-06-27T02:35:14.773451,qwen15b-npu6,136457.0,81.17258407999076,28.63980528374614,0.0156626789914643,166.53519674993868,active,10,9.752965523403946,9.725511648550144,8
2026-06-27T02:35:14.785706,qwen15b-npu7,136562.0,77.28737675363769,27.76112603160616,0.015707010303254422,160.01077379868298,active,10,9.739402727683288,9.729381388959988,5
2026-06-27T02:35:15.803127,qwen15b-npu3,248361.0,84.97842851386031,28.254507732260706,0.031241645316765702,152.821103339318,active,10,9.741703023590377,9.729180041023257,6
2026-06-27T02:35:15.816407,qwen15b-npu4,257689.0,75.08580350075171,25.34639765788459,0.02294867644545195,125.74379654909637,active,10,9.78120303173676,9.765392769134646,8
2026-06-27T02:35:15.829442,qwen15b-npu5,4502.0,68.65965027853628,26.25687919809007,0.014110005150790689,909.6643616819837,active,10,9.768868317463323,9.764924099361995,5
2026-06-27T02:35:15.844323,qwen15b-npu6,136510.0,81.17121946470229,28.63959775528603,0.01566221305593888,166.52234091558884,active,10,9.754519192516213,9.759180199853013,7
2026-06-27T02:35:15.857335,qwen15b-npu7,136612.0,77.28657390566391,27.76113960633291,0.015706934931807543,160.00007986363562,active,10,9.736857708993524,9.729222652924234,6
2026-06-27T02:35:16.873876,qwen15b-npu3,248413.0,84.9763466019984,28.254345283277125,0.031238045680800533,152.81615509876886,active,10,9.753861545393448,9.790337110802666,7
2026-06-27T02:35:16.887565,qwen15b-npu4,257740.0,75.08416273433502,25.346104275794286,0.022946796544286857,125.74143497016004,active,10,9.785125376995511,9.796892412771763,8
2026-06-27T02:35:16.901184,qwen15b-npu5,4557.0,68.63126567458018,26.255164900992884,0.01409867242731064,899.8862959550843,active,10,9.760282166104542,9.734523712028196,5
2026-06-27T02:35:16.914410,qwen15b-npu6,136563.0,81.16929608595714,28.63940101939538,0.015661845413632552,166.5087279092108,active,10,9.739954944475071,9.696262200351645,6
2026-06-27T02:35:16.928120,qwen15b-npu7,136667.0,77.28403395982325,27.760854775257396,0.01570632128220933,159.9862684898287,active,10,9.734580150557058,9.727747475247662,6
2026-06-27T02:35:17.944679,qwen15b-npu3,248465.0,84.97460140104448,28.254333903859845,0.031234425404589147,152.8118782906993,active,10,9.747676405456028,9.72912098564377,8
2026-06-27T02:35:17.957646,qwen15b-npu4,257795.0,75.0824530048504,25.345942964576263,0.02294501525157997,125.73940571528163,active,10,9.78054120915618,9.766788705638184,5
2026-06-27T02:35:17.971654,qwen15b-npu5,4608.0,68.6164786004358,26.254039531154035,0.0140894056741759,891.3755086035216,active,10,9.769746135038636,9.79813804184092,7
2026-06-27T02:35:17.986775,qwen15b-npu6,136615.0,81.16801727901408,28.639506801949956,0.01566191544378905,166.4970118547838,active,10,9.721617208519163,9.666604000651436,7
2026-06-27T02:35:17.999995,qwen15b-npu7,136718.0,77.28253938484943,27.76057873087736,0.015705768686273918,159.97328650885467,active,10,9.749385886086063,9.79380309267308,5
2026-06-27T02:35:19.015409,qwen15b-npu3,248518.0,84.97232124316733,28.25429881982147,0.0312309522002857,152.80720477524085,active,10,9.749445421797777,9.75475247082302,6
2026-06-27T02:35:19.030667,qwen15b-npu4,257846.0,75.08023904130211,25.34564349093444,0.022943492763595322,125.73672338101876,active,10,9.776790869643484,9.765539851105402,7
2026-06-27T02:35:19.044287,qwen15b-npu5,4662.0,68.59907481047483,26.25264140062918,0.01409922196296425,882.7258007245333,active,10,9.768263331979753,9.763814922803103,7
2026-06-27T02:35:19.056666,qwen15b-npu6,136668.0,81.16686720262905,28.639687093793636,0.01566215297824502,166.48553247560503,active,10,9.722259873829596,9.724187869760893,5
2026-06-27T02:35:19.072554,qwen15b-npu7,136772.0,77.28113843764838,27.760250869762555,0.01570495793242774,159.96004169670786,active,10,9.7443385137315,9.729196396667815,7
2026-06-27T02:35:20.093225,qwen15b-npu3,248572.0,84.97004777304811,28.254055424969497,0.031227329189914936,152.8018729547688,active,10,9.751475879350682,9.757567252009395,7
2026-06-27T02:35:20.106682,qwen15b-npu4,257899.0,75.0781966085722,25.345378718342428,0.022941591964328996,125.73411378280755,active,10,9.78936326876174,9.827080466116506,7
2026-06-27T02:35:20.119929,qwen15b-npu5,4715.0,68.57555956754554,26.25143349827695,0.01409618686287868,873.6104790683311,active,10,9.783537544643892,9.829360182636307,5
2026-06-27T02:35:20.135478,qwen15b-npu6,136721.0,81.16531184259509,28.63951094658995,0.015661997687520118,166.47277829429393,active,10,9.723262372211288,9.72626986735636,6
2026-06-27T02:35:20.150085,qwen15b-npu7,136825.0,77.28080924110964,27.760182341845542,0.01570417368717704,159.94908855804474,active,10,9.74098392408807,9.730920155157781,7
2026-06-27T02:35:21.166395,qwen15b-npu3,248626.0,84.96667216465144,28.253749297134945,0.031223772275405126,152.79538644365886,active,10,9.751423163643429,9.700019553774176,5
2026-06-27T02:35:21.178231,qwen15b-npu4,257954.0,75.0760296793992,25.34507209644159,0.022939825521134702,125.73124481081562,active,10,9.792797944366935,9.79796945952494,6
2026-06-27T02:35:21.193606,qwen15b-npu5,4768.0,68.53432563327303,26.249841330722163,0.01409073249834657,865.310481212572,active,10,9.787391380818935,9.765227099627445,7
2026-06-27T02:35:21.207606,qwen15b-npu6,136776.0,81.16257132135121,28.63907981410139,0.015661491504957107,166.45804082883984,active,10,9.716052552936272,9.665739335686052,8
2026-06-27T02:35:21.220224,qwen15b-npu7,136881.0,77.2796208362723,27.75995463205337,0.015703670350520033,159.93667589997594,active,10,9.753633974585949,9.823864812759686,6
2026-06-27T02:35:22.235541,qwen15b-npu3,248681.0,84.9647393080647,28.25367213425692,0.031220656777321686,152.79096484339584,active,10,9.737694277606293,9.696507619494884,6
2026-06-27T02:35:22.247927,qwen15b-npu4,258010.0,75.073819124238,25.344754300447498,0.022938122658404416,125.72846788761332,active,10,9.785916298705978,9.765271361723109,8
2026-06-27T02:35:22.261007,qwen15b-npu5,4822.0,68.508801940861,26.248598222542586,0.014085632511771152,856.8992486606621,active,10,9.790529683338661,9.799944590897837,4
2026-06-27T02:35:22.278643,qwen15b-npu6,136827.0,81.16053192155512,28.63893815377734,0.015661153771062288,166.44472891473217,active,10,9.717942701570855,9.723613147474602,7
2026-06-27T02:35:22.294269,qwen15b-npu7,136933.0,77.27793351361075,27.75974654677615,0.015703885882895913,159.9236534431088,active,10,9.75541037527741,9.7607395773518,7
2026-06-27T02:35:23.311051,qwen15b-npu3,248728.0,84.96323060135886,28.253615017954818,0.03121750676557448,152.78682232932564,active,10,9.750654598131591,9.789535559707488,9
2026-06-27T02:35:23.324899,qwen15b-npu4,258062.0,75.07178424692233,25.344564503728126,0.022936608285936792,125.72583687840333,active,10,9.796978603353,9.830165517294068,6
2026-06-27T02:35:23.337718,qwen15b-npu5,4874.0,68.49405997397227,26.247549735102798,0.014077071849813405,848.8477519873915,active,10,9.792001031443455,9.796415075757839,4
2026-06-27T02:35:23.350645,qwen15b-npu6,136881.0,81.15911379082796,28.638940470231677,0.015661096450925914,166.43212618231627,active,10,9.719910901948172,9.72581550308012,7
2026-06-27T02:35:23.364549,qwen15b-npu7,136985.0,77.27564576464326,27.759441460564503,0.015703554677443672,159.9103281541851,active,10,9.733312414127845,9.667018530679146,6
2026-06-27T02:35:24.382532,qwen15b-npu3,248786.0,84.96132123751383,28.25353511940768,0.031213847670374113,152.78212913345774,active,10,9.729079745354394,9.664355187022798,5
2026-06-27T02:35:24.396697,qwen15b-npu4,258114.0,75.06982512609916,25.344405557785407,0.022934639968341792,125.72361973166626,active,10,9.781551688830476,9.735270945262904,5
2026-06-27T02:35:24.409690,qwen15b-npu5,4926.0,68.48421989298429,26.24620323068417,0.014079083362235028,840.8208404475967,active,10,9.776954165501087,9.73181356767398,6
2026-06-27T02:35:24.421803,qwen15b-npu6,136933.0,81.15756698424757,28.638756044713276,0.015660614893838833,166.41916646176733,active,10,9.737991753079985,9.792234306475429,6
2026-06-27T02:35:24.433603,qwen15b-npu7,137039.0,77.2735313436711,27.759183975700847,0.01570313420452152,159.89660805093385,active,10,9.755903087667818,9.823675108287734,8
2026-06-27T02:35:25.449441,qwen15b-npu3,248839.0,84.9600288517555,28.253642499652926,0.031210601401843854,152.77888034093073,active,10,9.736052615023567,9.756971224031089,7
2026-06-27T02:35:25.463202,qwen15b-npu4,258167.0,75.06773874175806,25.344192205412988,0.022933051400681265,125.72109341246912,active,10,9.770306913482212,9.736572587437418,7
2026-06-27T02:35:25.478684,qwen15b-npu5,4979.0,68.47459069455238,26.244622623747194,0.014064697536401756,833.1024652505214,active,10,9.773813114732857,9.764389962428165,5
2026-06-27T02:35:25.492686,qwen15b-npu6,136987.0,81.15468959862234,28.638508457117574,0.015660268545393336,166.40457703031038,active,10,9.751279879506678,9.791144258786753,7
2026-06-27T02:35:25.506627,qwen15b-npu7,137092.0,77.2708913027289,27.758758095972464,0.015703351526559408,159.88267251193858,active,10,9.741889036523002,9.69984688308855,6
2026-06-27T02:35:26.527340,qwen15b-npu3,248891.0,84.95744547453157,28.25337747779633,0.031207066025014503,152.77300735973503,active,10,9.74291586122408,9.763505599825619,7
2026-06-27T02:35:26.542184,qwen15b-npu4,258221.0,75.06584536698213,25.34391042931922,0.022931558397190934,125.71860989855071,active,10,9.777071987350158,9.797367208954,3
2026-06-27T02:35:26.558653,qwen15b-npu5,5035.0,68.46453568194332,26.243296537881598,0.014061417716346013,825.3960393897681,active,10,9.771655850451042,9.765184057605596,8
2026-06-27T02:35:26.572715,qwen15b-npu6,137040.0,81.1527386925336,28.638331856598015,0.015660266914185293,166.39110889233555,active,10,9.745858997324973,9.729596350779861,7
2026-06-27T02:35:26.585392,qwen15b-npu7,137143.0,77.26920297654293,27.75848203373063,0.01570299903160649,159.86919799452426,active,10,9.746132739215392,9.758863847292563,7
2026-06-27T02:35:27.602116,qwen15b-npu3,248945.0,84.95485045421495,28.25319589387323,0.03120354971908518,152.76764056069854,active,10,9.747326170662298,9.760557098976948,6
2026-06-27T02:35:27.615117,qwen15b-npu4,258272.0,75.06440498101904,25.34376559001829,0.022930013146785343,125.7168762203959,active,10,9.766154448032376,9.73340183007903,6
2026-06-27T02:35:27.629988,qwen15b-npu5,5088.0,68.4610662876435,26.241870415043945,0.014062699683470563,818.0156598351764,active,10,9.76166120240838,9.731677258280394,7
2026-06-27T02:35:27.642668,qwen15b-npu6,137093.0,81.15046057695858,28.63818552827948,0.01566047805677452,166.37750129044687,active,10,9.749567578552513,9.760693322235133,6
2026-06-27T02:35:27.655983,qwen15b-npu7,137198.0,77.26740543066471,27.758323202200287,0.015703184673576016,159.85642797445834,active,10,9.765668083263016,9.824274115405885,7
2026-06-27T02:35:28.673926,qwen15b-npu3,248998.0,84.95284087024113,28.252984273045683,0.031199798708366783,152.7625667604378,active,10,9.74247913406674,9.727938024280062,7
2026-06-27T02:35:28.687836,qwen15b-npu4,258327.0,75.06270812081414,25.343553449746853,0.02292812881624022,125.71484692942386,active,10,9.75025629458544,9.702561834244639,7
2026-06-27T02:35:28.702435,qwen15b-npu5,5142.0,68.43802201891631,26.240409893025227,0.01405888238871028,810.627086988219,active,10,9.77032485047889,9.796315794690415,5
2026-06-27T02:35:28.714837,qwen15b-npu6,137148.0,81.14756167666836,28.637855497238334,0.01566043386449011,166.36340638334386,active,10,9.752406723003041,9.760924156354626,8
2026-06-27T02:35:28.729200,qwen15b-npu7,137251.0,77.26486275309352,27.757957600491746,0.015703386558594892,159.8424296565416,active,10,9.764875960967967,9.762499594082822,5
2026-06-27T02:35:29.746254,qwen15b-npu3,249050.0,84.9516090583763,28.252974617248267,0.031196267428660697,152.75887444163988,draining,1,7.5571710498851825,0.9696783986768288,5
2026-06-27T02:35:29.759268,qwen15b-npu4,258381.0,75.06111042805735,25.34337612805609,0.02292625639127806,125.71303811241965,active,10,9.745852632743874,9.732641647219175,6
2026-06-27T02:35:29.772656,qwen15b-npu5,5194.0,68.43792111496306,26.23944514106369,0.014059749544556547,803.6891797841605,active,10,9.760728443762547,9.731939223613518,7
2026-06-27T02:35:29.785798,qwen15b-npu6,137202.0,81.14471736832667,28.637559578903385,0.015661013371389795,166.34884216320106,active,10,9.754498421292777,9.760773516161986,8
2026-06-27T02:35:29.798906,qwen15b-npu7,137305.0,77.26171268907518,27.757636728306544,0.015703247894437087,159.82781855544522,active,10,9.763693068593174,9.760144391468792,6
2026-06-27T02:35:30.815679,qwen15b-npu3,249087.0,84.94971395067716,28.252887801965755,0.03119363225266051,152.7550660894713,recovering,1,5.66810841839928,0.0009205239415735124,3
2026-06-27T02:35:30.831112,qwen15b-npu4,258436.0,75.05917125593355,25.343094893546457,0.0229244879466654,125.71033624043892,active,10,9.742903632382278,9.734056631297488,8
2026-06-27T02:35:30.844117,qwen15b-npu5,5253.0,68.4366346472176,26.238495064290717,0.01408318838193303,796.123750368754,active,10,9.753965546720323,9.73367685559365,8
2026-06-27T02:35:30.856931,qwen15b-npu6,137256.0,81.14229054163891,28.637338000980332,0.015661348627916398,166.33373535308056,active,10,9.747591394511582,9.726870314167998,6
2026-06-27T02:35:30.870267,qwen15b-npu7,137362.0,77.26028981586974,27.757503886468434,0.01570328450891035,159.81437116967658,active,10,9.763341918118826,9.762288466695784,7
2026-06-27T02:35:31.894325,qwen15b-npu3,249116.0,84.94820485242685,28.252745159398255,0.031191512235060052,152.7519238305475,recovering,1,4.267646358613616,0.06626017925662579,4
2026-06-27T02:35:31.907680,qwen15b-npu4,258497.0,75.05720825236484,25.34291786748512,0.02292228525090825,125.70803462934438,active,10,9.748907057061391,9.766917331098728,7
2026-06-27T02:35:31.921380,qwen15b-npu5,5311.0,68.42251619451397,26.237260121980746,0.014073342957791243,788.5722153872549,active,10,9.756137883030854,9.76265489196245,5
2026-06-27T02:35:31.935442,qwen15b-npu6,137318.0,81.13996692169043,28.637153280300943,0.015661174833559915,166.31896146440394,active,10,9.741877126512794,9.724734322516428,9
2026-06-27T02:35:31.951812,qwen15b-npu7,137422.0,77.25853487705886,27.757334238758833,0.015703074474050796,159.8006122990293,active,10,9.769440296687486,9.78773543239347,6
2026-06-27T02:35:32.967394,qwen15b-npu3,249139.0,84.94714494802069,28.252615983348498,0.031189721081433735,152.74957507100982,recovering,1,3.2339213363509565,0.132746269562978,2
2026-06-27T02:35:32.980468,qwen15b-npu4,258559.0,75.05496744707355,25.34271746419484,0.022920454193814114,125.70547435494412,active,10,9.74497439979542,9.73317642799751,7
2026-06-27T02:35:32.995796,qwen15b-npu5,5373.0,68.42400413994547,26.236218225281046,0.014080863716549048,780.956627447956,active,10,9.758026706379454,9.763693176425253,7
2026-06-27T02:35:33.009041,qwen15b-npu6,137378.0,81.13845178883776,28.636968639473004,0.015661894344044233,166.3048132841531,active,10,9.737996927742836,9.726356331432966,8
2026-06-27T02:35:33.021641,qwen15b-npu7,137482.0,77.25668949257553,27.757140077655894,0.01570287109043368,159.78635109149255,active,10,9.758596420103608,9.726064790351971,7
