ts,status,latency_ms,backend,error
1782499563.519049,200,7869.835656601936,,
1782499563.5614698,200,7906.581800896674,,
1782499563.5624127,200,7899.917016271502,,
1782499563.5628717,200,7902.515794150531,,
1782499563.563354,200,7904.434625990689,,
1782499563.563783,200,7905.593234114349,,
1782499563.5640268,200,7912.376258987933,,
1782499563.564518,200,7908.694434911013,,
1782499563.564966,200,7904.121603816748,,
1782499563.565343,200,7916.796697769314,,
1782499563.565862,200,7908.845636062324,,
1782499563.5660903,200,7919.193353969604,,
1782499563.566323,200,7913.909238763154,,
1782499563.5665271,200,7908.931405749172,,
1782499563.5670192,200,7913.58956694603,,
1782499563.5672395,200,7913.165093865246,,
1782499563.5680072,200,7911.60993417725,,
1782499563.5686529,200,7907.249785028398,,
1782499563.5689313,200,7909.02411704883,,
1782499563.5692685,200,7919.584386982024,,
1782499563.5699642,200,7908.019989728928,,
1782499563.5946772,200,7930.300028063357,,
1782499563.5956328,200,7931.823968887329,,
1782499563.5961442,200,7930.766661185771,,
1782499563.596403,200,7928.083764389157,,
1782499563.5968513,200,7930.321368854493,,
1782499563.5973055,200,7929.493493400514,,
1782499563.597524,200,7930.37033919245,,
1782499563.5977159,200,7928.792217746377,,
1782499563.598217,200,7933.344658929855,,
1782499563.5985408,200,7932.577932719141,,
1782499563.5991073,200,7936.0982570797205,,
1782499571.5117373,200,7992.544640786946,,
1782499571.6081834,200,8041.599666699767,,
1782499571.6087544,200,8044.904770329595,,
1782499571.6090317,200,8045.6203846260905,,
1782499571.610472,200,8047.530696727335,,
1782499571.6107252,200,8043.432409875095,,
1782499571.610954,200,8048.477773088962,,
1782499571.611247,200,8046.220367774367,,
1782499571.6115315,200,8044.455896131694,,
1782499571.6120021,200,8045.626514125615,,
1782499571.6122355,200,8047.659648116678,,
1782499571.6124816,200,8050.925619900227,,
1782499571.6434188,200,8074.4194951839745,,
1782499571.64393,200,8074.596305843443,,
1782499571.6441739,200,8049.424189142883,,
1782499571.6444163,200,8074.374615214765,,
1782499571.6446679,200,8048.968856222928,,
1782499571.6449227,200,8078.769034240395,,
1782499571.645165,200,8045.995937194675,,
1782499571.6453938,200,8046.795692294836,,
1782499571.6456227,200,8047.33251594007,,
1782499571.645852,200,8079.935051966459,,
1782499571.646074,200,8048.711175099015,,
1782499571.646308,200,8077.5883458554745,,
1782499571.6468673,200,8049.091926775873,,
1782499571.6474166,200,8050.9491502307355,,
1782499571.6476562,200,8083.576036151499,,
1782499571.6479163,200,8050.336225889623,,
1782499571.6484077,200,8052.197038196027,,
1782499571.648797,200,8080.714337062091,,
1782499571.6494298,200,8084.001249168068,,
1782499571.6509533,200,8054.04104012996,,
1782499579.5557427,200,8043.88999287039,,
1782499579.6896555,200,8077.102502807975,,
1782499579.6903942,200,8078.09221977368,,
1782499579.6909037,200,8080.362915061414,,
1782499579.6911716,200,8080.382994841784,,
1782499579.69229,200,8084.012289065868,,
1782499579.6927867,200,8081.764004193246,,
1782499579.6930275,200,8080.951048992574,,
1782499579.6932943,200,8081.693273037672,,
1782499579.6935508,200,8082.23844692111,,
1782499579.6940057,200,8085.179157089442,,
1782499579.6942616,200,8085.167496930808,,
1782499579.726663,200,8077.803458087146,,
1782499579.7270732,200,8083.078693132848,,
1782499579.7275913,200,8079.1128859855235,,
1782499579.7285817,200,8082.6711701229215,,
1782499579.7288291,200,8084.089860320091,,
1782499579.729583,200,8083.898389246315,,
1782499579.730085,200,8082.107507158071,,
1782499579.7303357,200,8082.848621997982,,
1782499579.7305927,200,8085.365447681397,,
1782499579.7308447,200,8087.343091145158,,
1782499579.7310786,200,8086.59520605579,,
1782499579.7320492,200,8085.676670074463,,
1782499579.7325788,200,8088.340357411653,,
1782499579.732825,200,8085.896442178637,,
1782499579.733073,200,8083.578437101096,,
1782499579.7333238,200,8088.335568085313,,
1782499579.7342277,200,8086.505045183003,,
1782499579.734487,200,8088.34988810122,,
1782499579.7348578,200,8083.838968072087,,
1782499579.7354417,200,8089.987078215927,,
1782499587.5716205,200,8015.74522536248,,
1782499587.7239046,200,8030.80579591915,,
1782499587.7260191,200,8033.660204615444,,
1782499587.7262554,200,8032.88998035714,,
1782499587.726742,200,8036.958606913686,,
1782499587.7269883,200,8036.015789955854,,
1782499587.7272696,200,8036.026129964739,,
1782499587.7275083,200,8033.888546284288,,
1782499587.7277424,200,8034.882111940533,,
1782499587.72799,200,8033.915086183697,,
1782499587.7285845,200,8038.11943391338,,
1782499587.7604299,200,8024.907566606998,,
1782499587.760798,200,8028.692111838609,,
1782499587.7610526,200,8026.500096544623,,
1782499587.7613263,200,8027.930436655879,,
1782499587.7615879,200,8032.68984798342,,
1782499587.7618463,200,8035.054014064372,,
1782499587.7623363,200,8034.677571151406,,
1782499587.7642593,200,8029.955849982798,,
1782499587.7647421,200,8035.0958639755845,,
