ts,status,latency_ms,backend,error
1782499400.6166832,200,111.56143108382821,qwen15b-npu4,
1782499400.6170747,200,110.54372368380427,qwen15b-npu5,
1782499400.625611,200,117.74124158546329,qwen15b-npu7,
1782499400.6337142,200,126.4408198185265,qwen15b-npu6,
1782499400.6347787,200,128.9473557844758,qwen15b-npu3,
1782499400.6350436,200,125.63997507095337,qwen15b-npu3,
1782499400.6413465,200,130.95861999318004,qwen15b-npu5,
1782499400.641769,200,128.43022402375937,qwen15b-npu4,
1782499400.6425886,200,124.76493930444121,qwen15b-npu5,
1782499400.6428785,200,128.38766304776073,qwen15b-npu4,
1782499400.6438856,200,131.97752693668008,qwen15b-npu4,
1782499400.6442382,200,124.48644684627652,qwen15b-npu5,
1782499400.6553204,200,136.76944887265563,qwen15b-npu7,
1782499400.655635,200,142.93474005535245,qwen15b-npu7,
1782499400.6559298,200,140.1421306654811,qwen15b-npu7,
1782499400.656525,200,133.95506981760263,qwen15b-npu7,
1782499400.6567388,200,142.7139979787171,qwen15b-npu7,
1782499400.6643934,200,143.65825382992625,qwen15b-npu3,
1782499400.6647465,200,148.19739386439323,qwen15b-npu3,
1782499400.6654155,200,150.26621893048286,qwen15b-npu3,
1782499400.667009,200,145.23106487467885,qwen15b-npu6,
1782499400.6672807,200,148.08538416400552,qwen15b-npu6,
1782499400.6678798,200,150.71495110169053,qwen15b-npu6,
1782499400.6681411,200,156.9527229294181,qwen15b-npu6,
1782499400.668358,200,164.58500316366553,qwen15b-npu6,
1782499400.6850688,200,158.35469216108322,qwen15b-npu5,
1782499400.687238,200,162.4704198911786,qwen15b-npu4,
1782499400.7033653,200,177.22034780308604,qwen15b-npu7,
1782499400.7160294,200,192.31411814689636,qwen15b-npu3,
1782499400.7163677,200,192.18360679224133,qwen15b-npu3,
1782499400.720913,200,195.60482865199447,qwen15b-npu6,
1782499400.72115,200,198.09220591560006,qwen15b-npu6,
1782499400.7331896,200,107.48862382024527,qwen15b-npu5,
1782499400.7343159,200,117.50609986484051,qwen15b-npu4,
1782499400.7494314,200,132.2448388673365,qwen15b-npu6,
1782499400.75915,200,116.20256211608648,qwen15b-npu5,
1782499400.75974,200,115.76651874929667,qwen15b-npu5,
1782499400.7600095,200,117.33963899314404,qwen15b-npu5,
1782499400.760284,200,125.42853318154812,qwen15b-npu5,
1782499400.761162,200,116.76384601742029,qwen15b-npu4,
1782499400.7616994,200,120.25983911007643,qwen15b-npu4,
1782499400.7621741,200,128.389913123101,qwen15b-npu4,
1782499400.7701778,200,128.33422282710671,qwen15b-npu3,
1782499400.7707005,200,135.57964097708464,qwen15b-npu3,
1782499400.7821636,200,117.32426937669516,qwen15b-npu5,
1782499400.7824771,200,115.135014988482,qwen15b-npu5,
1782499400.7839196,200,119.41916262730956,qwen15b-npu7,
1782499400.7842917,200,127.70526809617877,qwen15b-npu4,
1782499400.784658,200,129.23144875094295,qwen15b-npu7,
1782499400.79869,200,142.68343802541494,qwen15b-npu3,
